Agg(open=22, high=22, low=20.8, close=21.06, volume=4475, vwap=21.2153, timestamp=1691395200000, transactions=30, otc=None)
Agg(open=23.1022, high=23.24, low=23.1, close=23.14, volume=39978, vwap=23.1547, timestamp=1691604000000, transactions=745, otc=None)
Agg(open=23.13, high=23.26, low=22.93, close=22.95, volume=113666, vwap=23.0676, timestamp=1691607600000, transactions=1861, otc=None)
Agg(open=22.95, high=22.95, low=22.95, close=22.95, volume=8924, vwap=22.95, timestamp=1691611200000, transactions=8, otc=None)
Agg(open=23, high=23, low=23, close=23, volume=270, vwap=23, timestamp=1691622000000, transactions=2, otc=None)
Agg(open=23, high=23, low=23, close=23, volume=950, vwap=23, timestamp=1691661600000, transactions=2, otc=None)
Agg(open=23.28, high=23.28, low=23, close=23.15, volume=3049, vwap=23.2221, timestamp=1691668800000, transactions=8, otc=None)
Agg(open=23.12, high=23.32, low=22.81, close=23.32, volume=147398, vwap=23.0229, timestamp=1691672400000, transactions=847, otc=None)
Agg(open=23.315, high=23.49, low=23.02, close=23.02, volume=187158, vwap=23.3318, timestamp=1691676000000, transactions=1915, otc=None)
Agg(open=23.02, high=23.19, low=22.9223, close=22.96, volume=47550, vwap=23.0541, timestamp=1691679600000, transactions=833, otc=None)
Agg(open=22.9708, high=22.99, low=22.77, close=22.81, volume=51822, vwap=22.8772, timestamp=1691683200000, transactions=689, otc=None)
Agg(open=22.84, high=22.9344, low=22.76, close=22.83, volume=29569, vwap=22.8421, timestamp=1691686800000, transactions=484, otc=None)
Agg(open=22.85, high=22.9, low=22.78, close=22.84, volume=52106, vwap=22.8233, timestamp=1691690400000, transactions=626, otc=None)
Agg(open=22.8, high=22.87, low=22.71, close=22.85, volume=114591, vwap=22.8133, timestamp=1691694000000, transactions=1326, otc=None)
Agg(open=22.84, high=22.84, low=22.84, close=22.84, volume=1366, vwap=22.8393, timestamp=1691697600000, transactions=6, otc=None)
Agg(open=22.85, high=22.85, low=22.85, close=22.85, volume=155, vwap=22.85, timestamp=1691704800000, transactions=2, otc=None)
Agg(open=22.83, high=22.84, low=22.8215, close=22.8215, volume=671, vwap=22.833, timestamp=1691755200000, transactions=9, otc=None)
Agg(open=22.83, high=22.96, low=22.66, close=22.86, volume=23810, vwap=22.8646, timestamp=1691758800000, transactions=366, otc=None)
Agg(open=22.8715, high=23.01, low=22.63, close=22.7, volume=63205, vwap=22.7873, timestamp=1691762400000, transactions=1003, otc=None)
Agg(open=22.7192, high=22.81, low=22.64, close=22.706, volume=41289, vwap=22.7289, timestamp=1691766000000, transactions=612, otc=None)
Agg(open=22.7083, high=22.8299, low=22.68, close=22.785, volume=35597, vwap=22.7778, timestamp=1691769600000, transactions=509, otc=None)
Agg(open=22.785, high=22.785, low=22.65, close=22.66, volume=46175, vwap=22.7322, timestamp=1691773200000, transactions=436, otc=None)
Agg(open=22.65, high=22.71, low=22.61, close=22.68, volume=22259, vwap=22.6598, timestamp=1691776800000, transactions=407, otc=None)
Agg(open=22.6969, high=22.92, low=22.695, close=22.9, volume=137299, vwap=22.8478, timestamp=1691780400000, transactions=1857, otc=None)
Agg(open=22.9, high=22.96, low=22.9, close=22.96, volume=13160, vwap=22.9005, timestamp=1691784000000, transactions=10, otc=None)
Agg(open=22.82, high=22.82, low=22.82, close=22.82, volume=277, vwap=22.82, timestamp=1691787600000, transactions=1, otc=None)
Agg(open=22.82, high=22.82, low=22.82, close=22.82, volume=200, vwap=22.82, timestamp=1691791200000, transactions=1, otc=None)
