Agg(open=13, high=13, low=12.87, close=12.89, volume=3497, vwap=12.932, timestamp=1695628800000, transactions=25, otc=None)
Agg(open=12.55, high=12.74, low=12.55, close=12.59, volume=62679, vwap=12.5568, timestamp=1695758400000, transactions=78, otc=None)
Agg(open=12.59, high=12.62, low=12.58, close=12.58, volume=4282, vwap=12.5873, timestamp=1695762000000, transactions=16, otc=None)
Agg(open=12.59, high=12.65, low=12.59, close=12.65, volume=3302, vwap=12.6292, timestamp=1695765600000, transactions=11, otc=None)
Agg(open=12.65, high=12.65, low=12.59, close=12.65, volume=1907, vwap=12.6424, timestamp=1695769200000, transactions=7, otc=None)
Agg(open=12.72, high=12.72, low=12.72, close=12.72, volume=150, vwap=12.72, timestamp=1695801600000, transactions=1, otc=None)
Agg(open=12.69, high=12.69, low=12.64, close=12.64, volume=2208, vwap=12.6847, timestamp=1695805200000, transactions=11, otc=None)
Agg(open=12.65, high=12.68, low=12.65, close=12.67, volume=2404, vwap=12.6777, timestamp=1695812400000, transactions=6, otc=None)
Agg(open=12.67, high=12.8, low=12.6113, close=12.7, volume=20161, vwap=12.6958, timestamp=1695816000000, transactions=69, otc=None)
Agg(open=12.7, high=12.92, low=12.67, close=12.895, volume=903546, vwap=12.775, timestamp=1695819600000, transactions=5714, otc=None)
Agg(open=12.895, high=12.95, low=12.535, close=12.645, volume=1237410.0, vwap=12.746, timestamp=1695823200000, transactions=10361, otc=None)
Agg(open=12.645, high=12.7, low=12.46, close=12.49, volume=857795, vwap=12.5869, timestamp=1695826800000, transactions=7754, otc=None)
Agg(open=12.495, high=12.4975, low=12.275, close=12.2805, volume=880286, vwap=12.3832, timestamp=1695830400000, transactions=6795, otc=None)
Agg(open=12.29, high=12.385, low=12.195, close=12.3, volume=741002, vwap=12.2659, timestamp=1695834000000, transactions=6253, otc=None)
Agg(open=12.295, high=12.54, low=12.265, close=12.5235, volume=931766, vwap=12.4249, timestamp=1695837600000, transactions=6625, otc=None)
Agg(open=12.52, high=12.685, low=12.325, close=12.42, volume=2037185.0, vwap=12.4603, timestamp=1695841200000, transactions=15341, otc=None)
Agg(open=12.41, high=12.46, low=12.4, close=12.43, volume=75404, vwap=12.4144, timestamp=1695844800000, transactions=127, otc=None)
Agg(open=12.43, high=12.44, low=12.42, close=12.44, volume=3499, vwap=12.4345, timestamp=1695848400000, transactions=13, otc=None)
Agg(open=12.44, high=12.45, low=12.42, close=12.42, volume=1508, vwap=12.425, timestamp=1695852000000, transactions=14, otc=None)
Agg(open=12.41, high=12.5, low=12.41, close=12.5, volume=5283, vwap=12.4455, timestamp=1695855600000, transactions=21, otc=None)
Agg(open=12.41, high=12.41, low=12.41, close=12.41, volume=1001, vwap=12.41, timestamp=1695888000000, transactions=1, otc=None)
Agg(open=12.4, high=12.4, low=12.4, close=12.4, volume=200, vwap=12.4, timestamp=1695895200000, transactions=2, otc=None)
Agg(open=12.45, high=12.48, low=12.45, close=12.47, volume=1400, vwap=12.4704, timestamp=1695898800000, transactions=8, otc=None)
Agg(open=12.41, high=12.51, low=12.41, close=12.4201, volume=20504, vwap=12.4782, timestamp=1695902400000, transactions=45, otc=None)
Agg(open=12.51, high=12.6699, low=12.21, close=12.26, volume=1194927.0, vwap=12.4462, timestamp=1695906000000, transactions=7808, otc=None)
Agg(open=12.26, high=12.275, low=11.57, close=11.61, volume=3357713.0, vwap=11.808, timestamp=1695909600000, transactions=22591, otc=None)
Agg(open=11.605, high=12.24, low=11.5025, close=12.21, volume=4066073.0, vwap=11.8184, timestamp=1695913200000, transactions=24806, otc=None)
Agg(open=12.21, high=12.445, low=12.19, close=12.205, volume=2368794.0, vwap=12.3013, timestamp=1695916800000, transactions=14212, otc=None)
Agg(open=12.21, high=12.24, low=12.06, close=12.13, volume=911013, vwap=12.145, timestamp=1695920400000, transactions=7383, otc=None)
Agg(open=12.13, high=12.29, low=12.12, close=12.235, volume=849359, vwap=12.206, timestamp=1695924000000, transactions=7216, otc=None)
Agg(open=12.235, high=12.4, low=12.2, close=12.305, volume=1920869.0, vwap=12.298, timestamp=1695927600000, transactions=13772, otc=None)
Agg(open=12.3, high=12.3692, low=12.2704, close=12.3692, volume=59065, vwap=12.3064, timestamp=1695931200000, transactions=40, otc=None)
Agg(open=12.35, high=12.38, low=12.32, close=12.32, volume=75720, vwap=12.3043, timestamp=1695934800000, transactions=47, otc=None)
Agg(open=12.36, high=12.36, low=12.32, close=12.32, volume=1990, vwap=12.338, timestamp=1695938400000, transactions=12, otc=None)
Agg(open=12.35, high=12.4, low=12.35, close=12.4, volume=8592, vwap=12.3764, timestamp=1695942000000, transactions=28, otc=None)
Agg(open=12.46, high=12.48, low=12.45, close=12.48, volume=600, vwap=12.46, timestamp=1695974400000, transactions=7, otc=None)
Agg(open=12.48, high=12.53, low=12.48, close=12.53, volume=418, vwap=12.5148, timestamp=1695978000000, transactions=8, otc=None)
Agg(open=12.5, high=12.54, low=12.45, close=12.48, volume=7143, vwap=12.486, timestamp=1695985200000, transactions=51, otc=None)
Agg(open=12.54, high=12.66, low=12.27, close=12.635, volume=51843, vwap=12.5379, timestamp=1695988800000, transactions=197, otc=None)
Agg(open=12.58, high=13.1, low=12.43, close=12.7892, volume=1735778.0, vwap=12.8659, timestamp=1695992400000, transactions=10608, otc=None)
Agg(open=12.785, high=12.79, low=12.395, close=12.535, volume=2193506.0, vwap=12.5597, timestamp=1695996000000, transactions=14601, otc=None)
Agg(open=12.535, high=12.82, low=12.42, close=12.505, volume=1554509.0, vwap=12.6083, timestamp=1695999600000, transactions=10263, otc=None)
Agg(open=12.5088, high=12.61, low=12.38, close=12.4141, volume=971126, vwap=12.5065, timestamp=1696003200000, transactions=7841, otc=None)
Agg(open=12.4192, high=12.44, low=12.275, close=12.29, volume=885429, vwap=12.3629, timestamp=1696006800000, transactions=7838, otc=None)
Agg(open=12.295, high=12.45, low=12.22, close=12.4491, volume=943701, vwap=12.2992, timestamp=1696010400000, transactions=7979, otc=None)
Agg(open=12.45, high=12.6, low=12.42, close=12.55, volume=2566347.0, vwap=12.5076, timestamp=1696014000000, transactions=17008, otc=None)
Agg(open=12.56, high=12.6, low=12.55, close=12.6, volume=73631, vwap=12.5596, timestamp=1696017600000, transactions=89, otc=None)
Agg(open=12.58, high=12.58, low=12.56, close=12.56, volume=1151, vwap=12.5774, timestamp=1696021200000, transactions=3, otc=None)
Agg(open=12.58, high=12.5801, low=12.53, close=12.53, volume=3032, vwap=12.5616, timestamp=1696024800000, transactions=13, otc=None)
Agg(open=12.56, high=12.86, low=12.51, close=12.52, volume=10017, vwap=12.6267, timestamp=1696028400000, transactions=39, otc=None)
