Agg(open=9, high=9, low=9, close=9, volume=510, vwap=9.0022, timestamp=1679302800000, transactions=3, otc=None)
Agg(open=9.69, high=9.69, low=9.6, close=9.6, volume=2068, vwap=9.608, timestamp=1679486400000, transactions=14, otc=None)
Agg(open=9.61, high=9.66, low=9.29, close=9.33, volume=382360, vwap=9.439, timestamp=1679490000000, transactions=2673, otc=None)
Agg(open=9.335, high=9.465, low=9.315, close=9.395, volume=533884, vwap=9.391, timestamp=1679493600000, transactions=4556, otc=None)
Agg(open=9.4, high=9.405, low=9.23, close=9.285, volume=558898, vwap=9.2854, timestamp=1679497200000, transactions=4550, otc=None)
Agg(open=9.29, high=9.365, low=9.2625, close=9.315, volume=472477, vwap=9.3026, timestamp=1679500800000, transactions=3930, otc=None)
Agg(open=9.31, high=9.36, low=9.275, close=9.33, volume=437405, vwap=9.3254, timestamp=1679504400000, transactions=3726, otc=None)
Agg(open=9.33, high=9.53, low=9.25, close=9.34, volume=1182075.0, vwap=9.396, timestamp=1679508000000, transactions=8923, otc=None)
Agg(open=9.33, high=9.36, low=9.01, close=9.02, volume=1996587.0, vwap=9.136, timestamp=1679511600000, transactions=14499, otc=None)
Agg(open=9.03, high=9.06, low=8.99, close=9.06, volume=144788, vwap=9.0288, timestamp=1679515200000, transactions=110, otc=None)
Agg(open=9.04, high=9.04, low=9.04, close=9.04, volume=319, vwap=9.04, timestamp=1679522400000, transactions=1, otc=None)
Agg(open=9.08, high=9.11, low=9.08, close=9.11, volume=2000, vwap=9.0875, timestamp=1679526000000, transactions=9, otc=None)
Agg(open=9.12, high=9.15, low=9.12, close=9.12, volume=3405, vwap=9.125, timestamp=1679572800000, transactions=13, otc=None)
Agg(open=9.12, high=9.1857, low=9, close=9.125, volume=477866, vwap=9.0886, timestamp=1679576400000, transactions=3775, otc=None)
Agg(open=9.125, high=9.1793, low=9.04, close=9.135, volume=483461, vwap=9.0968, timestamp=1679580000000, transactions=4726, otc=None)
Agg(open=9.14, high=9.17, low=8.93, close=8.9364, volume=699710, vwap=9.0411, timestamp=1679583600000, transactions=5677, otc=None)
Agg(open=8.93, high=8.94, low=8.82, close=8.895, volume=1065905.0, vwap=8.8859, timestamp=1679587200000, transactions=7574, otc=None)
Agg(open=8.905, high=8.935, low=8.785, close=8.82, volume=694276, vwap=8.8497, timestamp=1679590800000, transactions=4899, otc=None)
Agg(open=8.82, high=8.845, low=8.69, close=8.765, volume=664174, vwap=8.772, timestamp=1679594400000, transactions=4752, otc=None)
Agg(open=8.77, high=8.875, low=8.695, close=8.825, volume=1901830.0, vwap=8.8095, timestamp=1679598000000, transactions=11489, otc=None)
Agg(open=8.84, high=8.89, low=8.82, close=8.89, volume=161896, vwap=8.8324, timestamp=1679601600000, transactions=57, otc=None)
Agg(open=8.8, high=8.9, low=8.8, close=8.9, volume=2502, vwap=8.88, timestamp=1679605200000, transactions=3, otc=None)
Agg(open=8.8, high=8.8, low=8.8, close=8.8, volume=500, vwap=8.8, timestamp=1679608800000, transactions=1, otc=None)
Agg(open=8.75, high=8.75, low=8.6, close=8.7, volume=8500, vwap=8.6952, timestamp=1679612400000, transactions=17, otc=None)
Agg(open=8.71, high=8.8, low=8.6501, close=8.68, volume=12379, vwap=8.6856, timestamp=1679659200000, transactions=22, otc=None)
Agg(open=8.68, high=8.7, low=8.5635, close=8.655, volume=805751, vwap=8.6344, timestamp=1679662800000, transactions=5071, otc=None)
Agg(open=8.66, high=8.7, low=8.47, close=8.595, volume=2043635.0, vwap=8.5545, timestamp=1679666400000, transactions=11371, otc=None)
Agg(open=8.592, high=8.635, low=8.43, close=8.63, volume=1937803.0, vwap=8.5144, timestamp=1679670000000, transactions=10029, otc=None)
Agg(open=8.6376, high=8.67, low=8.575, close=8.605, volume=789198, vwap=8.6143, timestamp=1679673600000, transactions=4328, otc=None)
Agg(open=8.61, high=8.645, low=8.555, close=8.575, volume=832375, vwap=8.5966, timestamp=1679677200000, transactions=5716, otc=None)
Agg(open=8.57, high=8.685, low=8.56, close=8.65, volume=687219, vwap=8.6211, timestamp=1679680800000, transactions=4423, otc=None)
Agg(open=8.645, high=8.76, low=8.6, close=8.75, volume=1937860.0, vwap=8.7104, timestamp=1679684400000, transactions=11017, otc=None)
Agg(open=8.75, high=8.8, low=8.68, close=8.8, volume=80054, vwap=8.7497, timestamp=1679688000000, transactions=37, otc=None)
Agg(open=8.8, high=8.8, low=8.8, close=8.8, volume=2345, vwap=8.8, timestamp=1679695200000, transactions=2, otc=None)
