Agg(open=8.85, high=9, low=8.85, close=9, volume=2164, vwap=8.946, timestamp=1685959200000, transactions=6, otc=None)
Agg(open=8.2, high=8.275, low=8.09, close=8.24, volume=1222581.0, vwap=8.1918, timestamp=1686063600000, transactions=6554, otc=None)
Agg(open=8.235, high=8.2885, low=8.165, close=8.23, volume=354165, vwap=8.2186, timestamp=1686067200000, transactions=3097, otc=None)
Agg(open=8.2201, high=8.255, low=8.115, close=8.1707, volume=431913, vwap=8.1752, timestamp=1686070800000, transactions=3266, otc=None)
Agg(open=8.18, high=8.21, low=8.125, close=8.135, volume=954850, vwap=8.16, timestamp=1686074400000, transactions=4296, otc=None)
Agg(open=8.14, high=8.19, low=8.08, close=8.17, volume=1632828.0, vwap=8.1467, timestamp=1686078000000, transactions=9913, otc=None)
Agg(open=8.18, high=8.25, low=8.18, close=8.2, volume=390230, vwap=8.1802, timestamp=1686081600000, transactions=31, otc=None)
Agg(open=8.2, high=8.2, low=8.2, close=8.2, volume=615, vwap=8.2, timestamp=1686085200000, transactions=3, otc=None)
Agg(open=8.18, high=8.18, low=8.18, close=8.18, volume=100, vwap=8.18, timestamp=1686088800000, transactions=1, otc=None)
Agg(open=8.18, high=8.24, low=8.18, close=8.24, volume=300, vwap=8.22, timestamp=1686135600000, transactions=3, otc=None)
Agg(open=8.26, high=8.26, low=8.0653, close=8.2199, volume=5910, vwap=8.2272, timestamp=1686139200000, transactions=15, otc=None)
Agg(open=8.21, high=8.31, low=8.115, close=8.22, volume=593214, vwap=8.2175, timestamp=1686142800000, transactions=3764, otc=None)
Agg(open=8.235, high=8.32, low=8.165, close=8.24, volume=855913, vwap=8.2629, timestamp=1686146400000, transactions=6954, otc=None)
Agg(open=8.245, high=8.36, low=8.21, close=8.27, volume=518819, vwap=8.2725, timestamp=1686150000000, transactions=5574, otc=None)
Agg(open=8.275, high=8.39, low=8.25, close=8.34, volume=486543, vwap=8.3153, timestamp=1686153600000, transactions=5162, otc=None)
Agg(open=8.34, high=8.36, low=8.22, close=8.255, volume=573367, vwap=8.2894, timestamp=1686157200000, transactions=4651, otc=None)
Agg(open=8.26, high=8.28, low=8.23, close=8.27, volume=288146, vwap=8.255, timestamp=1686160800000, transactions=3688, otc=None)
Agg(open=8.27, high=8.315, low=8.22, close=8.23, volume=827833, vwap=8.2652, timestamp=1686164400000, transactions=8314, otc=None)
Agg(open=8.27, high=8.27, low=8.23, close=8.23, volume=34080, vwap=8.24, timestamp=1686168000000, transactions=15, otc=None)
Agg(open=8.25, high=8.25, low=8.24, close=8.24, volume=7403, vwap=8.2402, timestamp=1686171600000, transactions=5, otc=None)
Agg(open=8.35, high=8.35, low=8.35, close=8.35, volume=400, vwap=8.35, timestamp=1686178800000, transactions=1, otc=None)
Agg(open=8.26, high=8.35, low=8.26, close=8.35, volume=1591, vwap=8.3368, timestamp=1686222000000, transactions=13, otc=None)
Agg(open=8.26, high=8.3497, low=8.26, close=8.29, volume=6027, vwap=8.2999, timestamp=1686225600000, transactions=9, otc=None)
Agg(open=8.29, high=8.49, low=8.01, close=8.055, volume=597216, vwap=8.1157, timestamp=1686229200000, transactions=3861, otc=None)
Agg(open=8.055, high=8.085, low=7.95, close=8.04, volume=857802, vwap=8.0257, timestamp=1686232800000, transactions=6182, otc=None)
Agg(open=8.035, high=8.16, low=8.0099, close=8.0675, volume=530461, vwap=8.072, timestamp=1686236400000, transactions=3983, otc=None)
Agg(open=8.065, high=8.07, low=7.96, close=8.015, volume=491698, vwap=8.0204, timestamp=1686240000000, transactions=3701, otc=None)
Agg(open=8.01, high=8.05, low=7.975, close=8.015, volume=350564, vwap=8.0146, timestamp=1686243600000, transactions=3395, otc=None)
Agg(open=8.015, high=8.05, low=8.01, close=8.05, volume=326505, vwap=8.0378, timestamp=1686247200000, transactions=3226, otc=None)
Agg(open=8.045, high=8.085, low=7.93, close=7.995, volume=2081746.0, vwap=8.0014, timestamp=1686250800000, transactions=10951, otc=None)
Agg(open=8, high=8.03, low=8, close=8.03, volume=48128, vwap=8.0001, timestamp=1686254400000, transactions=30, otc=None)
Agg(open=8.0197, high=8.02, low=8.0197, close=8.02, volume=250, vwap=8.0199, timestamp=1686261600000, transactions=2, otc=None)
Agg(open=8.0199, high=8.0199, low=8.0199, close=8.0199, volume=1000, vwap=8.0199, timestamp=1686265200000, transactions=3, otc=None)
Agg(open=7.95, high=8, low=7.95, close=7.95, volume=7833, vwap=7.9809, timestamp=1686312000000, transactions=22, otc=None)
Agg(open=8, high=8.045, low=7.92, close=7.98, volume=332808, vwap=7.9884, timestamp=1686315600000, transactions=3030, otc=None)
Agg(open=7.985, high=8.01, low=7.875, close=7.895, volume=351695, vwap=7.9338, timestamp=1686319200000, transactions=3505, otc=None)
Agg(open=7.895, high=7.905, low=7.8, close=7.82, volume=266906, vwap=7.8634, timestamp=1686322800000, transactions=2627, otc=None)
Agg(open=7.8187, high=7.86, low=7.72, close=7.845, volume=602905, vwap=7.7963, timestamp=1686326400000, transactions=5083, otc=None)
Agg(open=7.845, high=8.005, low=7.825, close=7.9808, volume=658567, vwap=7.9261, timestamp=1686330000000, transactions=4683, otc=None)
Agg(open=7.99, high=8.01, low=7.905, close=7.925, volume=371959, vwap=7.9598, timestamp=1686333600000, transactions=4051, otc=None)
Agg(open=7.925, high=7.97, low=7.87, close=7.88, volume=582347, vwap=7.9083, timestamp=1686337200000, transactions=5950, otc=None)
Agg(open=7.89, high=7.9, low=7.89, close=7.9, volume=41846, vwap=7.8907, timestamp=1686340800000, transactions=11, otc=None)
Agg(open=7.88, high=7.88, low=7.88, close=7.88, volume=2400, vwap=7.88, timestamp=1686344400000, transactions=4, otc=None)
