Agg(open=18, high=18, low=18, close=18, volume=300, vwap=18, timestamp=1689591600000, transactions=1, otc=None)
Agg(open=18.78, high=18.83, low=18.56, close=18.655, volume=1219413.0, vwap=18.6819, timestamp=1689775200000, transactions=8505, otc=None)
Agg(open=18.65, high=18.71, low=18.605, close=18.63, volume=580895, vwap=18.6477, timestamp=1689778800000, transactions=4600, otc=None)
Agg(open=18.63, high=18.66, low=18.51, close=18.58, volume=199580, vwap=18.5985, timestamp=1689782400000, transactions=2141, otc=None)
Agg(open=18.585, high=18.6, low=18.4925, close=18.51, volume=156685, vwap=18.5643, timestamp=1689786000000, transactions=1631, otc=None)
Agg(open=18.51, high=18.58, low=18.47, close=18.55, volume=215070, vwap=18.5254, timestamp=1689789600000, transactions=2338, otc=None)
Agg(open=18.55, high=18.58, low=18.43, close=18.45, volume=1031724.0, vwap=18.4805, timestamp=1689793200000, transactions=8526, otc=None)
Agg(open=18.45, high=18.45, low=18.45, close=18.45, volume=80261, vwap=18.45, timestamp=1689796800000, transactions=26, otc=None)
Agg(open=18.211, high=18.211, low=18.211, close=18.211, volume=150, vwap=18.211, timestamp=1689854400000, transactions=1, otc=None)
Agg(open=18.61, high=18.63, low=18.44, close=18.5, volume=171483, vwap=18.5406, timestamp=1689858000000, transactions=1959, otc=None)
Agg(open=18.49, high=18.525, low=18.35, close=18.425, volume=583461, vwap=18.4276, timestamp=1689861600000, transactions=4491, otc=None)
Agg(open=18.42, high=18.4901, low=18.205, close=18.275, volume=635840, vwap=18.3401, timestamp=1689865200000, transactions=4320, otc=None)
Agg(open=18.275, high=18.365, low=18.235, close=18.315, volume=434393, vwap=18.3074, timestamp=1689868800000, transactions=3209, otc=None)
Agg(open=18.3125, high=18.35, low=18.27, close=18.315, volume=203941, vwap=18.3164, timestamp=1689872400000, transactions=2289, otc=None)
Agg(open=18.315, high=18.41, low=18.3, close=18.37, volume=242375, vwap=18.3541, timestamp=1689876000000, transactions=2762, otc=None)
Agg(open=18.37, high=18.4, low=18.305, close=18.39, volume=567953, vwap=18.363, timestamp=1689879600000, transactions=5949, otc=None)
Agg(open=18.39, high=18.39, low=18.39, close=18.39, volume=25384, vwap=18.39, timestamp=1689883200000, transactions=24, otc=None)
Agg(open=18.46, high=18.46, low=18.46, close=18.46, volume=262, vwap=18.4608, timestamp=1689940800000, transactions=2, otc=None)
Agg(open=18.41, high=18.45, low=18.16, close=18.17, volume=231092, vwap=18.3247, timestamp=1689944400000, transactions=2700, otc=None)
Agg(open=18.18, high=18.61, low=18.17, close=18.585, volume=1136884.0, vwap=18.4916, timestamp=1689948000000, transactions=7523, otc=None)
Agg(open=18.58, high=18.63, low=18.49, close=18.575, volume=498972, vwap=18.5524, timestamp=1689951600000, transactions=3801, otc=None)
Agg(open=18.575, high=18.58, low=18.44, close=18.4795, volume=234053, vwap=18.4889, timestamp=1689955200000, transactions=2287, otc=None)
Agg(open=18.48, high=18.495, low=18.42, close=18.485, volume=125450, vwap=18.4568, timestamp=1689958800000, transactions=1885, otc=None)
Agg(open=18.48, high=18.525, low=18.435, close=18.48, volume=187604, vwap=18.4849, timestamp=1689962400000, transactions=2443, otc=None)
Agg(open=18.48, high=18.49, low=18.405, close=18.45, volume=701716, vwap=18.4433, timestamp=1689966000000, transactions=7003, otc=None)
Agg(open=18.44, high=18.44, low=18.44, close=18.44, volume=148594, vwap=18.44, timestamp=1689969600000, transactions=30, otc=None)
