Agg(open=11, high=11, low=10.75, close=10.835, volume=77513, vwap=10.8338, timestamp=1701093600000, transactions=643, otc=None)
Agg(open=11.4, high=11.445, low=11.3, close=11.43, volume=42536, vwap=11.3653, timestamp=1701352800000, transactions=667, otc=None)
Agg(open=11.44, high=11.57, low=11.42, close=11.52, volume=130708, vwap=11.5023, timestamp=1701356400000, transactions=1454, otc=None)
Agg(open=11.53, high=11.56, low=11.43, close=11.435, volume=88430, vwap=11.4926, timestamp=1701360000000, transactions=1112, otc=None)
Agg(open=11.44, high=11.47, low=11.405, close=11.4257, volume=51445, vwap=11.4366, timestamp=1701363600000, transactions=815, otc=None)
Agg(open=11.42, high=11.475, low=11.39, close=11.46, volume=66295, vwap=11.4408, timestamp=1701367200000, transactions=858, otc=None)
Agg(open=11.455, high=11.51, low=11.445, close=11.5, volume=109202, vwap=11.48, timestamp=1701370800000, transactions=1115, otc=None)
Agg(open=11.505, high=11.51, low=11.44, close=11.46, volume=315222, vwap=11.4743, timestamp=1701374400000, transactions=3354, otc=None)
Agg(open=11.47, high=11.47, low=11.47, close=11.47, volume=46311, vwap=11.47, timestamp=1701378000000, transactions=28, otc=None)
Agg(open=10.82, high=10.82, low=10.56, close=10.56, volume=442, vwap=10.6776, timestamp=1701432000000, transactions=2, otc=None)
Agg(open=11.43, high=11.585, low=11.37, close=11.57, volume=74725, vwap=11.4707, timestamp=1701439200000, transactions=559, otc=None)
Agg(open=11.6, high=11.64, low=11.565, close=11.585, volume=164299, vwap=11.6034, timestamp=1701442800000, transactions=1449, otc=None)
Agg(open=11.58, high=12, low=11.55, close=11.99, volume=380271, vwap=11.8435, timestamp=1701446400000, transactions=2963, otc=None)
Agg(open=11.985, high=12.23, low=11.985, close=12.215, volume=441038, vwap=12.1283, timestamp=1701450000000, transactions=4016, otc=None)
Agg(open=12.21, high=12.23, low=11.99, close=12.03, volume=350612, vwap=12.0883, timestamp=1701453600000, transactions=3015, otc=None)
Agg(open=12.035, high=12.085, low=11.98, close=11.98, volume=183133, vwap=12.0358, timestamp=1701457200000, transactions=2006, otc=None)
Agg(open=11.985, high=12.14, low=11.945, close=12.14, volume=349835, vwap=12.0552, timestamp=1701460800000, transactions=3572, otc=None)
Agg(open=12.13, high=12.13, low=12.13, close=12.13, volume=24299, vwap=12.13, timestamp=1701464400000, transactions=16, otc=None)
Agg(open=12.0001, high=12.0001, low=12.0001, close=12.0001, volume=200, vwap=12.0001, timestamp=1701471600000, transactions=1, otc=None)
