Agg(open=19.94, high=20, low=19.94, close=20, volume=3300, vwap=19.9764, timestamp=1673956800000, transactions=29, otc=None)
Agg(open=19.79, high=19.8, low=19.66, close=19.7, volume=13325, vwap=19.7717, timestamp=1674129600000, transactions=18, otc=None)
Agg(open=19.2648, high=19.81, low=19.2648, close=19.81, volume=9479, vwap=19.7577, timestamp=1674133200000, transactions=41, otc=None)
Agg(open=19.86, high=20, low=19.42, close=19.73, volume=264039, vwap=19.7445, timestamp=1674136800000, transactions=2444, otc=None)
Agg(open=19.73, high=19.87, low=19.6625, close=19.735, volume=332012, vwap=19.7518, timestamp=1674140400000, transactions=3539, otc=None)
Agg(open=19.735, high=19.77, low=19.15, close=19.245, volume=822920, vwap=19.3849, timestamp=1674144000000, transactions=6658, otc=None)
Agg(open=19.25, high=19.29, low=18.92, close=19.025, volume=614527, vwap=19.0864, timestamp=1674147600000, transactions=5508, otc=None)
Agg(open=19.02, high=19.26, low=18.97, close=19.215, volume=448711, vwap=19.1293, timestamp=1674151200000, transactions=4086, otc=None)
Agg(open=19.22, high=19.565, low=19.185, close=19.53, volume=339345, vwap=19.3988, timestamp=1674154800000, transactions=4140, otc=None)
Agg(open=19.53, high=19.5986, low=19.27, close=19.27, volume=769406, vwap=19.4146, timestamp=1674158400000, transactions=7030, otc=None)
Agg(open=19.28, high=19.28, low=19.28, close=19.28, volume=34897, vwap=19.28, timestamp=1674162000000, transactions=17, otc=None)
Agg(open=19.77, high=19.81, low=19.65, close=19.8, volume=1264, vwap=19.7795, timestamp=1674216000000, transactions=15, otc=None)
Agg(open=19.51, high=19.51, low=19.51, close=19.51, volume=200, vwap=19.51, timestamp=1674219600000, transactions=1, otc=None)
Agg(open=19.51, high=19.99, low=19.435, close=19.87, volume=187906, vwap=19.7065, timestamp=1674223200000, transactions=1927, otc=None)
Agg(open=19.86, high=19.89, low=19.58, close=19.805, volume=267982, vwap=19.7537, timestamp=1674226800000, transactions=3304, otc=None)
Agg(open=19.805, high=20.405, low=19.805, close=20.29, volume=400454, vwap=20.1947, timestamp=1674230400000, transactions=4586, otc=None)
Agg(open=20.29, high=20.36, low=20.17, close=20.25, volume=216454, vwap=20.2545, timestamp=1674234000000, transactions=2886, otc=None)
Agg(open=20.25, high=20.485, low=20.205, close=20.46, volume=211971, vwap=20.3126, timestamp=1674237600000, transactions=3140, otc=None)
Agg(open=20.465, high=20.62, low=20.465, close=20.605, volume=273386, vwap=20.5746, timestamp=1674241200000, transactions=3277, otc=None)
Agg(open=20.61, high=20.87, low=20.585, close=20.76, volume=1199324.0, vwap=20.7329, timestamp=1674244800000, transactions=10312, otc=None)
Agg(open=20.77, high=20.77, low=19.96, close=20.38, volume=40169, vwap=20.7476, timestamp=1674248400000, transactions=28, otc=None)
Agg(open=20.93, high=20.93, low=20.93, close=20.93, volume=100, vwap=20.93, timestamp=1674252000000, transactions=1, otc=None)
