Agg(open=8.99, high=9, low=8.99, close=9, volume=310, vwap=8.9942, timestamp=1677502800000, transactions=3, otc=None)
Agg(open=8.63, high=8.655, low=8.585, close=8.595, volume=217884, vwap=8.6207, timestamp=1677690000000, transactions=1510, otc=None)
Agg(open=8.595, high=8.6, low=8.53, close=8.5486, volume=192144, vwap=8.5651, timestamp=1677693600000, transactions=1467, otc=None)
Agg(open=8.545, high=8.55, low=8.5, close=8.545, volume=280809, vwap=8.521, timestamp=1677697200000, transactions=1642, otc=None)
Agg(open=8.545, high=8.6, low=8.525, close=8.56, volume=580661, vwap=8.5608, timestamp=1677700800000, transactions=3447, otc=None)
Agg(open=8.56, high=8.56, low=8.56, close=8.56, volume=15056, vwap=8.56, timestamp=1677704400000, transactions=11, otc=None)
Agg(open=8.6, high=8.6, low=8.6, close=8.6, volume=750, vwap=8.6, timestamp=1677708000000, transactions=3, otc=None)
Agg(open=8.7, high=8.7, low=8.7, close=8.7, volume=5000, vwap=8.7, timestamp=1677711600000, transactions=2, otc=None)
Agg(open=8.56, high=8.7, low=8.56, close=8.7, volume=1200, vwap=8.672, timestamp=1677758400000, transactions=8, otc=None)
Agg(open=8.6, high=8.6, low=8.5, close=8.5, volume=1199, vwap=8.5167, timestamp=1677762000000, transactions=3, otc=None)
Agg(open=8.43, high=8.43, low=8.29, close=8.43, volume=331222, vwap=8.359, timestamp=1677765600000, transactions=2004, otc=None)
Agg(open=8.44, high=8.48, low=8.34, close=8.385, volume=399173, vwap=8.3942, timestamp=1677769200000, transactions=3226, otc=None)
Agg(open=8.385, high=8.395, low=8.32, close=8.33, volume=543910, vwap=8.362, timestamp=1677772800000, transactions=3110, otc=None)
Agg(open=8.33, high=8.405, low=8.33, close=8.38, volume=359581, vwap=8.3741, timestamp=1677776400000, transactions=2502, otc=None)
Agg(open=8.385, high=8.5, low=8.38, close=8.485, volume=1004749.0, vwap=8.4306, timestamp=1677780000000, transactions=5877, otc=None)
Agg(open=8.49, high=8.59, low=8.44, close=8.465, volume=816164, vwap=8.5264, timestamp=1677783600000, transactions=4911, otc=None)
Agg(open=8.46, high=8.57, low=8.45, close=8.45, volume=1480961.0, vwap=8.4931, timestamp=1677787200000, transactions=8256, otc=None)
Agg(open=8.46, high=9, low=8.46, close=9, volume=47690, vwap=8.7385, timestamp=1677790800000, transactions=81, otc=None)
Agg(open=9, high=9, low=8.93, close=9, volume=15806, vwap=8.9885, timestamp=1677794400000, transactions=43, otc=None)
Agg(open=9.1, high=9.2, low=9, close=9, volume=4369, vwap=9.1134, timestamp=1677798000000, transactions=17, otc=None)
Agg(open=9, high=9.05, low=8.7, close=9, volume=10219, vwap=8.9577, timestamp=1677801600000, transactions=26, otc=None)
Agg(open=9.0201, high=9.16, low=9, close=9.03, volume=2706, vwap=9.0669, timestamp=1677848400000, transactions=20, otc=None)
Agg(open=9.04, high=10.09, low=9, close=9.4994, volume=1997677.0, vwap=9.5903, timestamp=1677852000000, transactions=11856, otc=None)
Agg(open=9.5, high=9.63, low=9.16, close=9.27, volume=1731630.0, vwap=9.3221, timestamp=1677855600000, transactions=8484, otc=None)
Agg(open=9.27, high=9.3999, low=9.2431, close=9.385, volume=640581, vwap=9.3087, timestamp=1677859200000, transactions=4916, otc=None)
Agg(open=9.3899, high=9.44, low=9.352, close=9.37, volume=644693, vwap=9.396, timestamp=1677862800000, transactions=4514, otc=None)
Agg(open=9.37, high=9.38, low=9.22, close=9.28, volume=925041, vwap=9.2913, timestamp=1677866400000, transactions=5837, otc=None)
Agg(open=9.28, high=9.33, low=9.21, close=9.21, volume=358373, vwap=9.2828, timestamp=1677870000000, transactions=2315, otc=None)
Agg(open=9.215, high=9.215, low=8.84, close=8.91, volume=2144234.0, vwap=8.9584, timestamp=1677873600000, transactions=13826, otc=None)
Agg(open=8.92, high=8.97, low=8.92, close=8.97, volume=62345, vwap=8.9213, timestamp=1677877200000, transactions=20, otc=None)
Agg(open=9, high=9, low=8.95, close=8.95, volume=750, vwap=8.9707, timestamp=1677880800000, transactions=3, otc=None)
Agg(open=8.97, high=8.97, low=8.95, close=8.95, volume=1900, vwap=8.9658, timestamp=1677884400000, transactions=2, otc=None)
Agg(open=8.95, high=8.95, low=8.95, close=8.95, volume=115, vwap=8.95, timestamp=1677888000000, transactions=4, otc=None)
