Agg(open=7, high=7.035, low=6.965, close=7.025, volume=122573, vwap=6.9994, timestamp=1679317200000, transactions=901, otc=None)
Agg(open=7.25, high=7.25, low=7.25, close=7.25, volume=150, vwap=7.25, timestamp=1679486400000, transactions=1, otc=None)
Agg(open=7.19, high=7.19, low=7.11, close=7.16, volume=47931, vwap=7.1601, timestamp=1679490000000, transactions=583, otc=None)
Agg(open=7.165, high=7.21, low=7.16, close=7.195, volume=85855, vwap=7.1914, timestamp=1679493600000, transactions=1047, otc=None)
Agg(open=7.2, high=7.21, low=7.17, close=7.175, volume=133916, vwap=7.1862, timestamp=1679497200000, transactions=1183, otc=None)
Agg(open=7.175, high=7.18, low=7.145, close=7.155, volume=104083, vwap=7.1562, timestamp=1679500800000, transactions=1079, otc=None)
Agg(open=7.15, high=7.16, low=7.12, close=7.135, volume=167177, vwap=7.1431, timestamp=1679504400000, transactions=1102, otc=None)
Agg(open=7.135, high=7.225, low=7.135, close=7.145, volume=368637, vwap=7.1789, timestamp=1679508000000, transactions=2693, otc=None)
Agg(open=7.15, high=7.185, low=7.02, close=7.02, volume=842271, vwap=7.0968, timestamp=1679511600000, transactions=5021, otc=None)
Agg(open=7.03, high=7.03, low=7.03, close=7.03, volume=33442, vwap=7.03, timestamp=1679515200000, transactions=14, otc=None)
Agg(open=7.06, high=7.11, low=7.025, close=7.045, volume=98045, vwap=7.0651, timestamp=1679576400000, transactions=809, otc=None)
Agg(open=7.05, high=7.14, low=7.05, close=7.14, volume=202090, vwap=7.1006, timestamp=1679580000000, transactions=1835, otc=None)
Agg(open=7.14, high=7.165, low=7.095, close=7.095, volume=190070, vwap=7.1331, timestamp=1679583600000, transactions=1357, otc=None)
Agg(open=7.095, high=7.105, low=7.065, close=7.065, volume=210772, vwap=7.0921, timestamp=1679587200000, transactions=1452, otc=None)
Agg(open=7.065, high=7.1, low=7.035, close=7.055, volume=379763, vwap=7.0754, timestamp=1679590800000, transactions=2552, otc=None)
Agg(open=7.06, high=7.07, low=6.94, close=6.97, volume=248366, vwap=6.999, timestamp=1679594400000, transactions=1957, otc=None)
Agg(open=6.98, high=7.025, low=6.905, close=6.98, volume=1003102.0, vwap=6.9688, timestamp=1679598000000, transactions=4932, otc=None)
Agg(open=6.98, high=7.16, low=6.98, close=7.16, volume=32017, vwap=6.9808, timestamp=1679601600000, transactions=16, otc=None)
Agg(open=6.94, high=6.96, low=6.86, close=6.935, volume=174439, vwap=6.9072, timestamp=1679662800000, transactions=1455, otc=None)
Agg(open=6.935, high=6.985, low=6.925, close=6.965, volume=208281, vwap=6.9545, timestamp=1679666400000, transactions=2021, otc=None)
Agg(open=6.965, high=7.0287, low=6.95, close=7.025, volume=199092, vwap=6.9832, timestamp=1679670000000, transactions=1469, otc=None)
Agg(open=7.025, high=7.065, low=7.02, close=7.055, volume=175430, vwap=7.0434, timestamp=1679673600000, transactions=1345, otc=None)
Agg(open=7.055, high=7.085, low=7.055, close=7.075, volume=163802, vwap=7.0698, timestamp=1679677200000, transactions=1488, otc=None)
Agg(open=7.075, high=7.115, low=7.07, close=7.095, volume=194954, vwap=7.0939, timestamp=1679680800000, transactions=1546, otc=None)
Agg(open=7.095, high=7.13, low=7.09, close=7.115, volume=652025, vwap=7.1075, timestamp=1679684400000, transactions=3823, otc=None)
Agg(open=7.11, high=7.11, low=7.11, close=7.11, volume=14490, vwap=7.11, timestamp=1679688000000, transactions=10, otc=None)
