Agg(open=6, high=6, low=5.935, close=5.97, volume=148278, vwap=5.9644, timestamp=1692018000000, transactions=755, otc=None)
Agg(open=5.845, high=5.855, low=5.81, close=5.81, volume=384934, vwap=5.8318, timestamp=1692212400000, transactions=2821, otc=None)
Agg(open=5.81, high=5.81, low=5.81, close=5.81, volume=33080, vwap=5.81, timestamp=1692216000000, transactions=8, otc=None)
Agg(open=5.81, high=5.81, low=5.81, close=5.81, volume=1721, vwap=5.81, timestamp=1692219600000, transactions=1, otc=None)
Agg(open=5.82, high=5.82, low=5.82, close=5.82, volume=701, vwap=5.82, timestamp=1692273600000, transactions=4, otc=None)
Agg(open=5.84, high=5.9, low=5.84, close=5.845, volume=94066, vwap=5.8769, timestamp=1692277200000, transactions=643, otc=None)
Agg(open=5.845, high=5.885, low=5.83, close=5.835, volume=152910, vwap=5.8677, timestamp=1692280800000, transactions=1210, otc=None)
Agg(open=5.835, high=5.84, low=5.78, close=5.79, volume=135926, vwap=5.8206, timestamp=1692284400000, transactions=1099, otc=None)
Agg(open=5.785, high=5.81, low=5.78, close=5.78, volume=118405, vwap=5.7915, timestamp=1692288000000, transactions=1012, otc=None)
Agg(open=5.785, high=5.8, low=5.78, close=5.785, volume=122102, vwap=5.7871, timestamp=1692291600000, transactions=1110, otc=None)
Agg(open=5.785, high=5.79, low=5.76, close=5.76, volume=147478, vwap=5.7802, timestamp=1692295200000, transactions=1215, otc=None)
Agg(open=5.76, high=5.77, low=5.725, close=5.74, volume=495989, vwap=5.7459, timestamp=1692298800000, transactions=3305, otc=None)
Agg(open=5.75, high=5.75, low=5.75, close=5.75, volume=21250, vwap=5.75, timestamp=1692302400000, transactions=8, otc=None)
Agg(open=5.72, high=5.72, low=5.72, close=5.72, volume=400, vwap=5.72, timestamp=1692352800000, transactions=2, otc=None)
Agg(open=5.72, high=5.72, low=5.72, close=5.72, volume=200, vwap=5.72, timestamp=1692356400000, transactions=1, otc=None)
Agg(open=5.71, high=5.71, low=5.71, close=5.71, volume=190, vwap=5.7121, timestamp=1692360000000, transactions=25, otc=None)
Agg(open=5.69, high=5.765, low=5.66, close=5.735, volume=251062, vwap=5.7258, timestamp=1692363600000, transactions=1042, otc=None)
Agg(open=5.735, high=5.79, low=5.73, close=5.785, volume=149597, vwap=5.7669, timestamp=1692367200000, transactions=1211, otc=None)
Agg(open=5.785, high=5.81, low=5.785, close=5.81, volume=225021, vwap=5.8014, timestamp=1692370800000, transactions=1298, otc=None)
Agg(open=5.805, high=5.83, low=5.8, close=5.82, volume=93109, vwap=5.8152, timestamp=1692374400000, transactions=909, otc=None)
Agg(open=5.825, high=5.84, low=5.82, close=5.835, volume=135719, vwap=5.8252, timestamp=1692378000000, transactions=945, otc=None)
Agg(open=5.835, high=5.85, low=5.83, close=5.83, volume=211304, vwap=5.8376, timestamp=1692381600000, transactions=1127, otc=None)
Agg(open=5.83, high=5.84, low=5.79, close=5.79, volume=494700, vwap=5.8165, timestamp=1692385200000, transactions=3369, otc=None)
Agg(open=5.79, high=5.79, low=5.79, close=5.79, volume=18432, vwap=5.79, timestamp=1692388800000, transactions=8, otc=None)
