Agg(open=5, high=5, low=5, close=5, volume=1700, vwap=5, timestamp=1679911200000, transactions=2, otc=None)
Agg(open=5, high=5.03, low=4.9815, close=4.99, volume=70593, vwap=5.0003, timestamp=1680206400000, transactions=19, otc=None)
Agg(open=5.02, high=5.02, low=5.02, close=5.02, volume=1500, vwap=5.02, timestamp=1680210000000, transactions=1, otc=None)
Agg(open=5.02, high=5.02, low=5.01, close=5.01, volume=1995, vwap=5.0151, timestamp=1680217200000, transactions=3, otc=None)
Agg(open=4.98, high=5.03, low=4.98, close=5.03, volume=1507, vwap=5.0079, timestamp=1680264000000, transactions=9, otc=None)
Agg(open=5, high=5.065, low=4.99, close=5.005, volume=677476, vwap=5.021, timestamp=1680267600000, transactions=2723, otc=None)
Agg(open=5.01, high=5.1, low=5, close=5.085, volume=1237848.0, vwap=5.0505, timestamp=1680271200000, transactions=4820, otc=None)
Agg(open=5.085, high=5.14, low=5.08, close=5.13, volume=856495, vwap=5.1159, timestamp=1680274800000, transactions=3286, otc=None)
Agg(open=5.135, high=5.14, low=5.1, close=5.115, volume=799450, vwap=5.1251, timestamp=1680278400000, transactions=3272, otc=None)
Agg(open=5.115, high=5.13, low=5.0904, close=5.125, volume=667287, vwap=5.1128, timestamp=1680282000000, transactions=2873, otc=None)
Agg(open=5.125, high=5.19, low=5.12, close=5.175, volume=1152432.0, vwap=5.1596, timestamp=1680285600000, transactions=4124, otc=None)
Agg(open=5.175, high=5.26, low=5.16, close=5.25, volume=3405130.0, vwap=5.2164, timestamp=1680289200000, transactions=10632, otc=None)
Agg(open=5.26, high=5.26, low=5.2, close=5.2, volume=163103, vwap=5.2586, timestamp=1680292800000, transactions=30, otc=None)
Agg(open=5.23, high=5.23, low=5.23, close=5.23, volume=140, vwap=5.23, timestamp=1680296400000, transactions=1, otc=None)
Agg(open=5.25, high=5.25, low=5.25, close=5.25, volume=179, vwap=5.25, timestamp=1680300000000, transactions=2, otc=None)
Agg(open=5.26, high=5.26, low=5.21, close=5.21, volume=331, vwap=5.2377, timestamp=1680303600000, transactions=4, otc=None)
