Agg(open=8, high=8, low=7.98, close=7.98, volume=2270, vwap=7.9935, timestamp=1690801200000, transactions=11, otc=None)
Agg(open=7.72, high=7.73, low=7.69, close=7.7, volume=485401, vwap=7.7078, timestamp=1690999200000, transactions=2514, otc=None)
Agg(open=7.705, high=7.72, low=7.67, close=7.695, volume=1462427.0, vwap=7.6912, timestamp=1691002800000, transactions=6181, otc=None)
Agg(open=7.69, high=7.72, low=7.69, close=7.72, volume=138022, vwap=7.69, timestamp=1691006400000, transactions=24, otc=None)
Agg(open=7.69, high=7.7576, low=7.69, close=7.7576, volume=1250, vwap=7.7306, timestamp=1691013600000, transactions=2, otc=None)
Agg(open=7.73, high=7.73, low=7.73, close=7.73, volume=502, vwap=7.73, timestamp=1691017200000, transactions=5, otc=None)
Agg(open=7.69, high=7.69, low=7.69, close=7.69, volume=113, vwap=7.6912, timestamp=1691053200000, transactions=2, otc=None)
Agg(open=7.73, high=7.73, low=7.69, close=7.69, volume=500, vwap=7.7081, timestamp=1691060400000, transactions=6, otc=None)
Agg(open=7.69, high=7.69, low=7.69, close=7.69, volume=1146, vwap=7.69, timestamp=1691064000000, transactions=11, otc=None)
Agg(open=7.68, high=7.765, low=7.64, close=7.655, volume=373485, vwap=7.6918, timestamp=1691067600000, transactions=2268, otc=None)
Agg(open=7.655, high=7.75, low=7.63, close=7.745, volume=635911, vwap=7.678, timestamp=1691071200000, transactions=4271, otc=None)
Agg(open=7.75, high=7.81, low=7.72, close=7.7925, volume=1046874.0, vwap=7.7554, timestamp=1691074800000, transactions=3889, otc=None)
Agg(open=7.795, high=7.835, low=7.78, close=7.81, volume=699347, vwap=7.8037, timestamp=1691078400000, transactions=3093, otc=None)
Agg(open=7.81, high=7.82, low=7.79, close=7.8, volume=452815, vwap=7.8053, timestamp=1691082000000, transactions=2472, otc=None)
Agg(open=7.805, high=7.8292, low=7.77, close=7.825, volume=1054575.0, vwap=7.8092, timestamp=1691085600000, transactions=2813, otc=None)
Agg(open=7.83, high=7.84, low=7.81, close=7.82, volume=1678005.0, vwap=7.8276, timestamp=1691089200000, transactions=8244, otc=None)
Agg(open=7.82, high=7.85, low=7.8, close=7.85, volume=113286, vwap=7.8199, timestamp=1691092800000, transactions=32, otc=None)
Agg(open=7.83, high=7.83, low=7.83, close=7.83, volume=100, vwap=7.83, timestamp=1691146800000, transactions=1, otc=None)
Agg(open=7.8301, high=7.87, low=7.81, close=7.85, volume=2702, vwap=7.8445, timestamp=1691150400000, transactions=12, otc=None)
Agg(open=7.86, high=7.91, low=7.76, close=7.895, volume=559722, vwap=7.8719, timestamp=1691154000000, transactions=2626, otc=None)
Agg(open=7.898, high=7.98, low=7.885, close=7.95, volume=840724, vwap=7.9335, timestamp=1691157600000, transactions=4920, otc=None)
Agg(open=7.945, high=7.97, low=7.93, close=7.945, volume=459315, vwap=7.9449, timestamp=1691161200000, transactions=3230, otc=None)
Agg(open=7.945, high=8.03, low=7.94, close=7.985, volume=496967, vwap=7.9899, timestamp=1691164800000, transactions=3269, otc=None)
Agg(open=7.98, high=8.015, low=7.975, close=7.9838, volume=285155, vwap=7.9891, timestamp=1691168400000, transactions=2689, otc=None)
Agg(open=7.985, high=7.985, low=7.81, close=7.835, volume=564691, vwap=7.8967, timestamp=1691172000000, transactions=3698, otc=None)
Agg(open=7.835, high=7.85, low=7.82, close=7.84, volume=1427931.0, vwap=7.8348, timestamp=1691175600000, transactions=8983, otc=None)
Agg(open=7.83, high=7.83, low=7.83, close=7.83, volume=39938, vwap=7.83, timestamp=1691179200000, transactions=18, otc=None)
Agg(open=7.86, high=7.86, low=7.86, close=7.86, volume=390, vwap=7.86, timestamp=1691186400000, transactions=1, otc=None)
Agg(open=7.86, high=7.86, low=7.86, close=7.86, volume=127, vwap=7.86, timestamp=1691190000000, transactions=1, otc=None)
