Agg(open=21, high=21.01, low=20.98, close=20.98, volume=352, vwap=21.0048, timestamp=1674464400000, transactions=5, otc=None)
Agg(open=20.015, high=20.3176, low=19.87, close=20.26, volume=2275372.0, vwap=20.1185, timestamp=1674572400000, transactions=13453, otc=None)
Agg(open=20.255, high=20.46, low=20.23, close=20.255, volume=1015355.0, vwap=20.3522, timestamp=1674576000000, transactions=6088, otc=None)
Agg(open=20.26, high=20.28, low=20.145, close=20.24, volume=784582, vwap=20.2138, timestamp=1674579600000, transactions=5664, otc=None)
Agg(open=20.235, high=20.34, low=20.18, close=20.285, volume=671350, vwap=20.2517, timestamp=1674583200000, transactions=5147, otc=None)
Agg(open=20.285, high=20.35, low=20.21, close=20.33, volume=704488, vwap=20.2729, timestamp=1674586800000, transactions=5425, otc=None)
Agg(open=20.325, high=20.35, low=20.15, close=20.19, volume=2052424.0, vwap=20.216, timestamp=1674590400000, transactions=12219, otc=None)
Agg(open=20.19, high=20.22, low=20.18, close=20.19, volume=64635, vwap=20.1901, timestamp=1674594000000, transactions=62, otc=None)
Agg(open=20.2, high=20.2, low=20.19, close=20.19, volume=4850, vwap=20.1972, timestamp=1674597600000, transactions=5, otc=None)
Agg(open=20.17, high=20.17, low=20.12, close=20.12, volume=5680, vwap=20.1674, timestamp=1674601200000, transactions=10, otc=None)
Agg(open=20.11, high=20.15, low=20.04, close=20.15, volume=3826, vwap=20.1184, timestamp=1674604800000, transactions=13, otc=None)
Agg(open=20.02, high=20.02, low=20.02, close=20.02, volume=700, vwap=20.02, timestamp=1674648000000, transactions=3, otc=None)
Agg(open=20.0025, high=20.07, low=19.88, close=19.93, volume=26196, vwap=19.9553, timestamp=1674651600000, transactions=179, otc=None)
Agg(open=19.94, high=20.26, low=19.74, close=19.9, volume=1737194.0, vwap=20.0155, timestamp=1674655200000, transactions=7834, otc=None)
Agg(open=19.9, high=20.32, low=19.86, close=20.13, volume=1607465.0, vwap=20.1143, timestamp=1674658800000, transactions=9290, otc=None)
Agg(open=20.12, high=20.215, low=20.06, close=20.1912, volume=895169, vwap=20.1468, timestamp=1674662400000, transactions=6332, otc=None)
Agg(open=20.1964, high=20.3799, low=20.16, close=20.345, volume=719516, vwap=20.2604, timestamp=1674666000000, transactions=5527, otc=None)
Agg(open=20.35, high=20.595, low=20.334, close=20.57, volume=1087285.0, vwap=20.5219, timestamp=1674669600000, transactions=7308, otc=None)
Agg(open=20.575, high=20.71, low=20.45, close=20.7, volume=1014522.0, vwap=20.5778, timestamp=1674673200000, transactions=7183, otc=None)
Agg(open=20.7, high=20.855, low=20.685, close=20.78, volume=2153044.0, vwap=20.7748, timestamp=1674676800000, transactions=14894, otc=None)
Agg(open=20.78, high=20.8, low=20.64, close=20.7, volume=201101, vwap=20.7711, timestamp=1674680400000, transactions=89, otc=None)
Agg(open=20.76, high=20.8, low=20.7499, close=20.7999, volume=12077, vwap=20.7928, timestamp=1674684000000, transactions=16, otc=None)
Agg(open=20.8, high=20.82, low=20.8, close=20.82, volume=4437, vwap=20.8014, timestamp=1674687600000, transactions=18, otc=None)
Agg(open=20.82, high=20.95, low=20.82, close=20.86, volume=12062, vwap=20.8968, timestamp=1674691200000, transactions=42, otc=None)
Agg(open=20.86, high=20.95, low=20.81, close=20.95, volume=10845, vwap=20.8671, timestamp=1674734400000, transactions=44, otc=None)
Agg(open=20.81, high=21.13, low=20.81, close=21.12, volume=72005, vwap=21.0343, timestamp=1674738000000, transactions=335, otc=None)
Agg(open=21.1, high=21.29, low=20.53, close=20.64, volume=1697754.0, vwap=20.9701, timestamp=1674741600000, transactions=8554, otc=None)
Agg(open=20.65, high=20.8901, low=20.51, close=20.672, volume=1606345.0, vwap=20.7399, timestamp=1674745200000, transactions=9829, otc=None)
Agg(open=20.6701, high=20.98, low=20.6315, close=20.955, volume=1156132.0, vwap=20.7851, timestamp=1674748800000, transactions=7300, otc=None)
Agg(open=20.955, high=21.03, low=20.86, close=20.965, volume=796690, vwap=20.968, timestamp=1674752400000, transactions=4930, otc=None)
Agg(open=20.97, high=21.12, low=20.96, close=21.105, volume=593269, vwap=21.0461, timestamp=1674756000000, transactions=4111, otc=None)
Agg(open=21.1, high=21.26, low=21.03, close=21.255, volume=878614, vwap=21.1569, timestamp=1674759600000, transactions=6108, otc=None)
Agg(open=21.26, high=21.3267, low=21.125, close=21.28, volume=2353842.0, vwap=21.2438, timestamp=1674763200000, transactions=14172, otc=None)
Agg(open=21.28, high=21.32, low=21.22, close=21.28, volume=39526, vwap=21.2798, timestamp=1674766800000, transactions=43, otc=None)
Agg(open=21.27, high=21.308, low=21.2, close=21.2, volume=4725, vwap=21.2654, timestamp=1674770400000, transactions=28, otc=None)
Agg(open=21.2001, high=21.27, low=21.2, close=21.2, volume=2962, vwap=21.2225, timestamp=1674774000000, transactions=17, otc=None)
Agg(open=21.2, high=21.24, low=21.2, close=21.24, volume=1856, vwap=21.2054, timestamp=1674777600000, transactions=12, otc=None)
Agg(open=21.21, high=21.21, low=21.21, close=21.21, volume=213, vwap=21.21, timestamp=1674810000000, transactions=2, otc=None)
Agg(open=21.17, high=21.17, low=21.13, close=21.15, volume=1933, vwap=21.1505, timestamp=1674820800000, transactions=7, otc=None)
Agg(open=21.1124, high=21.21, low=21.1124, close=21.14, volume=40591, vwap=21.1763, timestamp=1674824400000, transactions=102, otc=None)
Agg(open=21.14, high=21.44, low=21.13, close=21.2901, volume=981548, vwap=21.2854, timestamp=1674828000000, transactions=4532, otc=None)
Agg(open=21.3, high=21.425, low=21.085, close=21.15, volume=1008330.0, vwap=21.26, timestamp=1674831600000, transactions=6437, otc=None)
Agg(open=21.14, high=21.39, low=21.115, close=21.375, volume=836808, vwap=21.2659, timestamp=1674835200000, transactions=6444, otc=None)
Agg(open=21.37, high=21.56, low=21.325, close=21.525, volume=884339, vwap=21.4633, timestamp=1674838800000, transactions=6258, otc=None)
Agg(open=21.53, high=21.5379, low=21.365, close=21.53, volume=884384, vwap=21.4757, timestamp=1674842400000, transactions=6601, otc=None)
Agg(open=21.53, high=21.71, low=21.53, close=21.605, volume=1154000.0, vwap=21.621, timestamp=1674846000000, transactions=9009, otc=None)
Agg(open=21.61, high=21.75, low=21.5901, close=21.62, volume=2044994.0, vwap=21.6727, timestamp=1674849600000, transactions=15178, otc=None)
Agg(open=21.62, high=21.62, low=21.59, close=21.59, volume=87642, vwap=21.6198, timestamp=1674853200000, transactions=46, otc=None)
Agg(open=21.57, high=21.61, low=21.57, close=21.5999, volume=300, vwap=21.5933, timestamp=1674856800000, transactions=3, otc=None)
Agg(open=21.56, high=21.6, low=21.5501, close=21.5501, volume=4796, vwap=21.5726, timestamp=1674860400000, transactions=7, otc=None)
Agg(open=21.5701, high=21.6, low=21.5501, close=21.6, volume=5035, vwap=21.5609, timestamp=1674864000000, transactions=9, otc=None)
