Agg(open=15.95, high=16, low=15.9116, close=16, volume=1688, vwap=15.9674, timestamp=1694433600000, transactions=12, otc=None)
Agg(open=15.87, high=15.89, low=15.87, close=15.89, volume=15771, vwap=15.8714, timestamp=1694721600000, transactions=14, otc=None)
Agg(open=15.8886, high=15.8886, low=15.8886, close=15.8886, volume=220, vwap=15.8886, timestamp=1694725200000, transactions=1, otc=None)
Agg(open=15.9, high=15.9, low=15.9, close=15.9, volume=1100, vwap=15.9, timestamp=1694775600000, transactions=4, otc=None)
Agg(open=15.9, high=15.9, low=15.87, close=15.87, volume=1757, vwap=15.882, timestamp=1694779200000, transactions=18, otc=None)
Agg(open=15.85, high=15.89, low=15.73, close=15.82, volume=338689, vwap=15.8297, timestamp=1694782800000, transactions=1293, otc=None)
Agg(open=15.83, high=15.94, low=15.8, close=15.801, volume=186308, vwap=15.8791, timestamp=1694786400000, transactions=2462, otc=None)
Agg(open=15.81, high=15.87, low=15.755, close=15.865, volume=177335, vwap=15.8072, timestamp=1694790000000, transactions=1978, otc=None)
Agg(open=15.865, high=15.89, low=15.84, close=15.88, volume=130517, vwap=15.8648, timestamp=1694793600000, transactions=1530, otc=None)
Agg(open=15.885, high=15.925, low=15.815, close=15.915, volume=140541, vwap=15.8782, timestamp=1694797200000, transactions=1666, otc=None)
Agg(open=15.92, high=16.045, low=15.905, close=16.015, volume=310033, vwap=15.9726, timestamp=1694800800000, transactions=2447, otc=None)
Agg(open=16.015, high=16.06, low=15.95, close=16.03, volume=750750, vwap=16.0111, timestamp=1694804400000, transactions=6241, otc=None)
Agg(open=16.03, high=16.04, low=16.03, close=16.04, volume=325351, vwap=16.0299, timestamp=1694808000000, transactions=46, otc=None)
Agg(open=16.05, high=16.05, low=16.05, close=16.05, volume=125, vwap=16.05, timestamp=1694815200000, transactions=1, otc=None)
Agg(open=16.03, high=16.03, low=16.03, close=16.03, volume=148, vwap=16.03, timestamp=1694818800000, transactions=1, otc=None)
