Agg(open=20, high=20, low=19.85, close=19.97, volume=8379, vwap=19.9094, timestamp=1688382000000, transactions=47, otc=None)
Agg(open=19.455, high=19.46, low=19.4299, close=19.435, volume=341513, vwap=19.4485, timestamp=1688576400000, transactions=3571, otc=None)
Agg(open=19.436, high=19.46, low=19.31, close=19.37, volume=771863, vwap=19.3685, timestamp=1688580000000, transactions=5327, otc=None)
Agg(open=19.375, high=19.455, low=19.32, close=19.33, volume=942903, vwap=19.3828, timestamp=1688583600000, transactions=8312, otc=None)
Agg(open=19.33, high=19.35, low=19.32, close=19.34, volume=55139, vwap=19.3211, timestamp=1688587200000, transactions=53, otc=None)
Agg(open=19.36, high=19.36, low=19.32, close=19.3599, volume=1978, vwap=19.3285, timestamp=1688590800000, transactions=3, otc=None)
Agg(open=19.35, high=19.35, low=19.35, close=19.35, volume=489, vwap=19.35, timestamp=1688598000000, transactions=12, otc=None)
Agg(open=19.25, high=19.3, low=19.25, close=19.26, volume=4090, vwap=19.2551, timestamp=1688641200000, transactions=31, otc=None)
Agg(open=19.23, high=19.27, low=19.13, close=19.15, volume=16777, vwap=19.214, timestamp=1688644800000, transactions=114, otc=None)
Agg(open=19.16, high=19.18, low=18.55, close=18.58, volume=985979, vwap=18.7434, timestamp=1688648400000, transactions=7406, otc=None)
Agg(open=18.58, high=18.69, low=18.505, close=18.595, volume=988875, vwap=18.5897, timestamp=1688652000000, transactions=8611, otc=None)
Agg(open=18.595, high=18.605, low=18.39, close=18.46, volume=821628, vwap=18.5123, timestamp=1688655600000, transactions=7066, otc=None)
Agg(open=18.46, high=18.64, low=18.44, close=18.64, volume=585211, vwap=18.5547, timestamp=1688659200000, transactions=4091, otc=None)
Agg(open=18.635, high=18.77, low=18.615, close=18.745, volume=452190, vwap=18.6903, timestamp=1688662800000, transactions=3197, otc=None)
Agg(open=18.74, high=18.8, low=18.7, close=18.795, volume=331378, vwap=18.7389, timestamp=1688666400000, transactions=2693, otc=None)
Agg(open=18.795, high=18.82, low=18.7408, close=18.78, volume=886597, vwap=18.7887, timestamp=1688670000000, transactions=6299, otc=None)
Agg(open=18.78, high=18.91, low=18.78, close=18.82, volume=47156, vwap=18.7823, timestamp=1688673600000, transactions=35, otc=None)
Agg(open=18.82, high=18.91, low=18.82, close=18.82, volume=2445, vwap=18.8289, timestamp=1688680800000, transactions=5, otc=None)
Agg(open=18.82, high=18.82, low=18.82, close=18.82, volume=115, vwap=18.82, timestamp=1688684400000, transactions=2, otc=None)
Agg(open=18.797, high=18.83, low=18.76, close=18.78, volume=3680, vwap=18.7941, timestamp=1688731200000, transactions=25, otc=None)
Agg(open=18.72, high=18.97, low=18.71, close=18.935, volume=339560, vwap=18.8655, timestamp=1688734800000, transactions=2666, otc=None)
Agg(open=18.94, high=19.21, low=18.915, close=19.195, volume=1058958.0, vwap=19.0618, timestamp=1688738400000, transactions=6683, otc=None)
Agg(open=19.195, high=19.33, low=19.19, close=19.265, volume=578635, vwap=19.2506, timestamp=1688742000000, transactions=4392, otc=None)
Agg(open=19.265, high=19.38, low=19.22, close=19.345, volume=462104, vwap=19.2954, timestamp=1688745600000, transactions=3490, otc=None)
Agg(open=19.34, high=19.38, low=19.275, close=19.2811, volume=353559, vwap=19.3345, timestamp=1688749200000, transactions=3096, otc=None)
Agg(open=19.285, high=19.32, low=19.26, close=19.275, volume=309134, vwap=19.2953, timestamp=1688752800000, transactions=2822, otc=None)
Agg(open=19.275, high=19.31, low=19.2, close=19.235, volume=937780, vwap=19.2346, timestamp=1688756400000, transactions=6189, otc=None)
Agg(open=19.23, high=19.23, low=19.19, close=19.23, volume=63581, vwap=19.2299, timestamp=1688760000000, transactions=39, otc=None)
