Agg(open=14.9916, high=15, low=14.9916, close=15, volume=820, vwap=14.9949, timestamp=1690804800000, transactions=2, otc=None)
Agg(open=14.22, high=14.27, low=14.21, close=14.2172, volume=83994, vwap=14.2388, timestamp=1690999200000, transactions=977, otc=None)
Agg(open=14.215, high=14.33, low=14.155, close=14.27, volume=355551, vwap=14.2587, timestamp=1691002800000, transactions=3367, otc=None)
Agg(open=14.26, high=14.26, low=14.02, close=14.12, volume=137934, vwap=14.1314, timestamp=1691067600000, transactions=1216, otc=None)
Agg(open=14.11, high=14.2, low=13.88, close=14.135, volume=260948, vwap=14.0579, timestamp=1691071200000, transactions=3036, otc=None)
Agg(open=14.135, high=14.28, low=14.11, close=14.24, volume=191446, vwap=14.2107, timestamp=1691074800000, transactions=2375, otc=None)
Agg(open=14.235, high=14.24, low=14.165, close=14.21, volume=118393, vwap=14.204, timestamp=1691078400000, transactions=1513, otc=None)
Agg(open=14.21, high=14.235, low=14.15, close=14.15, volume=100598, vwap=14.2008, timestamp=1691082000000, transactions=1583, otc=None)
Agg(open=14.15, high=14.155, low=13.905, close=13.91, volume=336925, vwap=14.0231, timestamp=1691085600000, transactions=3153, otc=None)
Agg(open=13.905, high=14.02, low=13.58, close=13.995, volume=1052005.0, vwap=13.7962, timestamp=1691089200000, transactions=6562, otc=None)
Agg(open=14, high=14, low=13.96, close=13.96, volume=1066, vwap=13.975, timestamp=1691092800000, transactions=2, otc=None)
Agg(open=13.96, high=13.96, low=13.96, close=13.96, volume=300, vwap=13.96, timestamp=1691096400000, transactions=2, otc=None)
Agg(open=14.06, high=14.28, low=14.015, close=14.08, volume=131517, vwap=14.1474, timestamp=1691154000000, transactions=1074, otc=None)
Agg(open=14.0655, high=14.28, low=14.05, close=14.26, volume=191864, vwap=14.2022, timestamp=1691157600000, transactions=2151, otc=None)
Agg(open=14.25, high=14.59, low=14.245, close=14.55, volume=190993, vwap=14.4403, timestamp=1691161200000, transactions=2285, otc=None)
Agg(open=14.56, high=14.58, low=14.445, close=14.47, volume=104763, vwap=14.5145, timestamp=1691164800000, transactions=1457, otc=None)
Agg(open=14.47, high=14.47, low=14.2973, close=14.305, volume=132623, vwap=14.3708, timestamp=1691168400000, transactions=1468, otc=None)
Agg(open=14.305, high=14.32, low=14.195, close=14.195, volume=158176, vwap=14.2632, timestamp=1691172000000, transactions=1486, otc=None)
Agg(open=14.2, high=14.2, low=14.07, close=14.07, volume=501690, vwap=14.1075, timestamp=1691175600000, transactions=4606, otc=None)
Agg(open=14.02, high=14.02, low=14.02, close=14.02, volume=110, vwap=14.02, timestamp=1691186400000, transactions=1, otc=None)
