Agg(open=22.1, high=22.1, low=22, close=22, volume=853, vwap=22.0335, timestamp=1696248000000, transactions=16, otc=None)
Agg(open=21.37, high=21.37, low=21.3, close=21.3, volume=32153, vwap=21.3679, timestamp=1696449600000, transactions=22, otc=None)
Agg(open=21.02, high=21.02, low=21.02, close=21.02, volume=250, vwap=21.02, timestamp=1696507200000, transactions=1, otc=None)
Agg(open=21.35, high=21.35, low=20.85, close=20.94, volume=146203, vwap=21.0548, timestamp=1696510800000, transactions=1937, otc=None)
Agg(open=20.93, high=21.03, low=20.79, close=20.795, volume=302958, vwap=20.8833, timestamp=1696514400000, transactions=5441, otc=None)
Agg(open=20.79, high=20.87, low=20.745, close=20.78, volume=169585, vwap=20.8069, timestamp=1696518000000, transactions=2571, otc=None)
Agg(open=20.77, high=20.85, low=20.71, close=20.75, volume=200583, vwap=20.7758, timestamp=1696521600000, transactions=2441, otc=None)
Agg(open=20.75, high=20.875, low=20.69, close=20.845, volume=108342, vwap=20.773, timestamp=1696525200000, transactions=1800, otc=None)
Agg(open=20.85, high=20.885, low=20.815, close=20.86, volume=149950, vwap=20.854, timestamp=1696528800000, transactions=2281, otc=None)
Agg(open=20.87, high=20.89, low=20.72, close=20.73, volume=498080, vwap=20.7876, timestamp=1696532400000, transactions=5792, otc=None)
Agg(open=20.73, high=20.73, low=20.73, close=20.73, volume=219090, vwap=20.73, timestamp=1696536000000, transactions=19, otc=None)
Agg(open=20.7, high=20.7, low=20.7, close=20.7, volume=270, vwap=20.6381, timestamp=1696543200000, transactions=6, otc=None)
Agg(open=20.72, high=20.72, low=20.71, close=20.71, volume=726, vwap=20.7178, timestamp=1696593600000, transactions=16, otc=None)
Agg(open=20.51, high=20.56, low=20.28, close=20.3, volume=263366, vwap=20.4297, timestamp=1696597200000, transactions=2730, otc=None)
Agg(open=20.28, high=20.29, low=19.97, close=20.205, volume=705082, vwap=20.1096, timestamp=1696600800000, transactions=7633, otc=None)
Agg(open=20.205, high=20.54, low=20.19, close=20.54, volume=210810, vwap=20.3204, timestamp=1696604400000, transactions=3017, otc=None)
Agg(open=20.5401, high=20.63, low=20.485, close=20.52, volume=212177, vwap=20.5539, timestamp=1696608000000, transactions=2452, otc=None)
Agg(open=20.52, high=20.76, low=20.52, close=20.74, volume=210663, vwap=20.6437, timestamp=1696611600000, transactions=3066, otc=None)
Agg(open=20.74, high=20.81, low=20.69, close=20.705, volume=254337, vwap=20.7467, timestamp=1696615200000, transactions=3283, otc=None)
Agg(open=20.705, high=20.735, low=20.57, close=20.66, volume=685884, vwap=20.6567, timestamp=1696618800000, transactions=7892, otc=None)
Agg(open=20.65, high=20.65, low=20.65, close=20.65, volume=171336, vwap=20.65, timestamp=1696622400000, transactions=21, otc=None)
