Agg(open=11, high=11, low=11, close=11, volume=151, vwap=11.0015, timestamp=1684742400000, transactions=4, otc=None)
Agg(open=10.425, high=10.5, low=10.36, close=10.415, volume=1062263.0, vwap=10.4135, timestamp=1685037600000, transactions=4661, otc=None)
Agg(open=10.415, high=10.49, low=10.36, close=10.36, volume=3015125.0, vwap=10.4174, timestamp=1685041200000, transactions=12680, otc=None)
Agg(open=10.37, high=10.4, low=10.37, close=10.38, volume=17000, vwap=10.3714, timestamp=1685044800000, transactions=13, otc=None)
Agg(open=10.35, high=10.35, low=10.35, close=10.35, volume=2000, vwap=10.35, timestamp=1685048400000, transactions=4, otc=None)
Agg(open=10.41, high=10.42, low=10.41, close=10.42, volume=567, vwap=10.4183, timestamp=1685055600000, transactions=4, otc=None)
Agg(open=10.4, high=10.44, low=10.4, close=10.4, volume=650, vwap=10.4185, timestamp=1685102400000, transactions=5, otc=None)
Agg(open=10.39, high=10.42, low=10.22, close=10.23, volume=555256, vwap=10.3088, timestamp=1685106000000, transactions=3221, otc=None)
Agg(open=10.235, high=10.4, low=10.23, close=10.31, volume=1279503.0, vwap=10.3271, timestamp=1685109600000, transactions=6925, otc=None)
Agg(open=10.305, high=10.435, low=10.305, close=10.435, volume=1075290.0, vwap=10.3808, timestamp=1685113200000, transactions=5937, otc=None)
Agg(open=10.435, high=10.54, low=10.43, close=10.495, volume=1285633.0, vwap=10.5079, timestamp=1685116800000, transactions=5997, otc=None)
Agg(open=10.495, high=10.51, low=10.405, close=10.445, volume=648166, vwap=10.4483, timestamp=1685120400000, transactions=3918, otc=None)
Agg(open=10.445, high=10.46, low=10.41, close=10.43, volume=644942, vwap=10.4298, timestamp=1685124000000, transactions=4685, otc=None)
Agg(open=10.43, high=10.48, low=10.42, close=10.48, volume=2251777.0, vwap=10.4531, timestamp=1685127600000, transactions=11576, otc=None)
Agg(open=10.48, high=10.5, low=10.48, close=10.5, volume=3943, vwap=10.481, timestamp=1685131200000, transactions=7, otc=None)
Agg(open=10.5, high=10.5, low=10.5, close=10.5, volume=240, vwap=10.5, timestamp=1685134800000, transactions=1, otc=None)
Agg(open=10.42, high=10.42, low=10.42, close=10.42, volume=819, vwap=10.42, timestamp=1685138400000, transactions=3, otc=None)
Agg(open=10.44, high=10.49, low=10.44, close=10.49, volume=1775, vwap=10.4624, timestamp=1685142000000, transactions=5, otc=None)
