Agg(open=8.2, high=8.2, low=8, close=8, volume=869, vwap=8.0818, timestamp=1682938800000, transactions=16, otc=None)
Agg(open=8.725, high=8.84, low=8.71, close=8.83, volume=99981, vwap=8.7752, timestamp=1683219600000, transactions=880, otc=None)
Agg(open=8.84, high=8.87, low=8.725, close=8.785, volume=129205, vwap=8.7905, timestamp=1683223200000, transactions=1003, otc=None)
Agg(open=8.785, high=8.88, low=8.78, close=8.88, volume=257653, vwap=8.8288, timestamp=1683226800000, transactions=1891, otc=None)
Agg(open=8.8993, high=8.8993, low=8.8, close=8.8, volume=612, vwap=8.8204, timestamp=1683230400000, transactions=6, otc=None)
Agg(open=8.88, high=8.88, low=8.78, close=8.88, volume=2596, vwap=8.8182, timestamp=1683234000000, transactions=12, otc=None)
Agg(open=8.88, high=8.88, low=8.86, close=8.86, volume=2088, vwap=8.864, timestamp=1683237600000, transactions=4, otc=None)
Agg(open=8.94, high=8.94, low=8.93, close=8.93, volume=1053, vwap=8.9362, timestamp=1683288000000, transactions=9, otc=None)
Agg(open=8.8804, high=9.29, low=8.88, close=9.29, volume=209291, vwap=9.0843, timestamp=1683291600000, transactions=1319, otc=None)
Agg(open=9.2909, high=9.315, low=9.19, close=9.24, volume=317925, vwap=9.265, timestamp=1683295200000, transactions=2095, otc=None)
Agg(open=9.245, high=9.315, low=9.19, close=9.25, volume=185884, vwap=9.2528, timestamp=1683298800000, transactions=1649, otc=None)
Agg(open=9.26, high=9.4, low=9.2204, close=9.3626, volume=165708, vwap=9.3014, timestamp=1683302400000, transactions=2086, otc=None)
Agg(open=9.3744, high=9.49, low=9.342, close=9.45, volume=177415, vwap=9.4231, timestamp=1683306000000, transactions=1974, otc=None)
Agg(open=9.46, high=9.55, low=9.4433, close=9.48, volume=264386, vwap=9.4947, timestamp=1683309600000, transactions=2336, otc=None)
Agg(open=9.48, high=9.52, low=9.34, close=9.47, volume=373871, vwap=9.4361, timestamp=1683313200000, transactions=4066, otc=None)
Agg(open=9.49, high=9.49, low=9.4015, close=9.45, volume=4655, vwap=9.4358, timestamp=1683316800000, transactions=29, otc=None)
Agg(open=9.44, high=9.44, low=9.4, close=9.4, volume=11462, vwap=9.4034, timestamp=1683320400000, transactions=11, otc=None)
Agg(open=9.44, high=9.44, low=9.4, close=9.4, volume=1923, vwap=9.4111, timestamp=1683324000000, transactions=5, otc=None)
Agg(open=9.45, high=9.46, low=9.4, close=9.4499, volume=3461, vwap=9.4467, timestamp=1683327600000, transactions=10, otc=None)
