Agg(open=9.08, high=9.135, low=8.945, close=9, volume=136785, vwap=9.0212, timestamp=1692622800000, transactions=1403, otc=None)
Agg(open=8.73, high=8.75, low=8.71, close=8.75, volume=161373, vwap=8.7289, timestamp=1692900000000, transactions=1455, otc=None)
Agg(open=8.75, high=8.795, low=8.7416, close=8.77, volume=714793, vwap=8.7718, timestamp=1692903600000, transactions=4327, otc=None)
Agg(open=8.76, high=8.76, low=8.76, close=8.76, volume=26672, vwap=8.76, timestamp=1692907200000, transactions=12, otc=None)
Agg(open=8.2128, high=8.2128, low=8.2128, close=8.2128, volume=500, vwap=8.2128, timestamp=1692964800000, transactions=1, otc=None)
Agg(open=8.79, high=8.905, low=8.7, close=8.73, volume=138870, vwap=8.8288, timestamp=1692968400000, transactions=1281, otc=None)
Agg(open=8.76, high=8.83, low=8.59, close=8.595, volume=309087, vwap=8.711, timestamp=1692972000000, transactions=3069, otc=None)
Agg(open=8.6, high=8.77, low=8.58, close=8.715, volume=402368, vwap=8.669, timestamp=1692975600000, transactions=3425, otc=None)
Agg(open=8.71, high=8.81, low=8.71, close=8.795, volume=152778, vwap=8.7665, timestamp=1692979200000, transactions=1588, otc=None)
Agg(open=8.8, high=8.8, low=8.71, close=8.76, volume=172472, vwap=8.7546, timestamp=1692982800000, transactions=1715, otc=None)
Agg(open=8.765, high=8.855, low=8.755, close=8.845, volume=234674, vwap=8.8165, timestamp=1692986400000, transactions=2258, otc=None)
Agg(open=8.845, high=8.855, low=8.75, close=8.765, volume=450394, vwap=8.7949, timestamp=1692990000000, transactions=3961, otc=None)
Agg(open=8.76, high=8.76, low=8.76, close=8.76, volume=28964, vwap=8.76, timestamp=1692993600000, transactions=25, otc=None)
