Agg(open=7, high=7, low=6.95, close=6.95, volume=5060, vwap=6.988, timestamp=1678694400000, transactions=22, otc=None)
Agg(open=5.93, high=5.94, low=5.93, close=5.93, volume=14847, vwap=5.9323, timestamp=1678968000000, transactions=31, otc=None)
Agg(open=5.9, high=5.92, low=5.77, close=5.895, volume=1444161.0, vwap=5.843, timestamp=1678971600000, transactions=6392, otc=None)
Agg(open=5.9, high=5.9, low=5.75, close=5.775, volume=1079527.0, vwap=5.7911, timestamp=1678975200000, transactions=5232, otc=None)
Agg(open=5.78, high=5.94, low=5.78, close=5.875, volume=1779147.0, vwap=5.8206, timestamp=1678978800000, transactions=7750, otc=None)
Agg(open=5.875, high=5.93, low=5.835, close=5.92, volume=889054, vwap=5.8659, timestamp=1678982400000, transactions=4256, otc=None)
Agg(open=5.925, high=6, low=5.92, close=5.995, volume=573183, vwap=5.9748, timestamp=1678986000000, transactions=3054, otc=None)
Agg(open=5.99, high=6.01, low=5.935, close=5.95, volume=450100, vwap=5.9811, timestamp=1678989600000, transactions=2449, otc=None)
Agg(open=5.945, high=6.02, low=5.93, close=5.99, volume=1120524.0, vwap=5.978, timestamp=1678993200000, transactions=5229, otc=None)
Agg(open=6.01, high=6.01, low=6.01, close=6.01, volume=31124, vwap=6.01, timestamp=1678996800000, transactions=8, otc=None)
Agg(open=6.01, high=6.01, low=6.01, close=6.01, volume=1150, vwap=6.01, timestamp=1679000400000, transactions=4, otc=None)
Agg(open=6.01, high=6.01, low=6.01, close=6.01, volume=200, vwap=6.01, timestamp=1679004000000, transactions=1, otc=None)
Agg(open=6, high=6.01, low=6, close=6.01, volume=673, vwap=6.0043, timestamp=1679040000000, transactions=4, otc=None)
Agg(open=6.02, high=6.12, low=5.99, close=6, volume=8403, vwap=6.0288, timestamp=1679043600000, transactions=45, otc=None)
Agg(open=6, high=6, low=5.96, close=5.96, volume=350, vwap=5.9729, timestamp=1679047200000, transactions=4, otc=None)
Agg(open=6, high=6.01, low=6, close=6.01, volume=1245, vwap=6.002, timestamp=1679050800000, transactions=5, otc=None)
Agg(open=6.06, high=6.06, low=5.95, close=5.96, volume=7017, vwap=5.984, timestamp=1679054400000, transactions=24, otc=None)
Agg(open=5.95, high=5.97, low=5.695, close=5.82, volume=1316537.0, vwap=5.7871, timestamp=1679058000000, transactions=5613, otc=None)
Agg(open=5.83, high=5.85, low=5.645, close=5.7, volume=788782, vwap=5.7254, timestamp=1679061600000, transactions=3887, otc=None)
Agg(open=5.6993, high=5.74, low=5.605, close=5.7178, volume=800856, vwap=5.666, timestamp=1679065200000, transactions=3900, otc=None)
Agg(open=5.71, high=5.7275, low=5.655, close=5.66, volume=573598, vwap=5.7002, timestamp=1679068800000, transactions=2742, otc=None)
Agg(open=5.6601, high=5.6675, low=5.62, close=5.65, volume=491943, vwap=5.6393, timestamp=1679072400000, transactions=2323, otc=None)
Agg(open=5.65, high=5.66, low=5.585, close=5.61, volume=477396, vwap=5.6213, timestamp=1679076000000, transactions=2614, otc=None)
Agg(open=5.615, high=5.63, low=5.59, close=5.61, volume=949024, vwap=5.6154, timestamp=1679079600000, transactions=4921, otc=None)
Agg(open=5.62, high=5.66, low=5.62, close=5.66, volume=558354, vwap=5.62, timestamp=1679083200000, transactions=26, otc=None)
Agg(open=5.6063, high=5.6063, low=5.58, close=5.58, volume=1500, vwap=5.5945, timestamp=1679086800000, transactions=3, otc=None)
Agg(open=5.59, high=5.59, low=5.59, close=5.59, volume=500, vwap=5.5974, timestamp=1679090400000, transactions=3, otc=None)
Agg(open=5.68, high=5.68, low=5.6, close=5.6, volume=734, vwap=5.6411, timestamp=1679094000000, transactions=6, otc=None)
