Agg(open=8.05, high=8.06, low=7.9, close=8, volume=36488, vwap=7.9879, timestamp=1690790400000, transactions=94, otc=None)
Agg(open=7.83, high=7.83, low=7.83, close=7.83, volume=100, vwap=7.83, timestamp=1690927200000, transactions=1, otc=None)
Agg(open=7.82, high=7.82, low=7.82, close=7.82, volume=306, vwap=7.82, timestamp=1690930800000, transactions=3, otc=None)
Agg(open=7.8, high=7.8, low=7.43, close=7.5, volume=37171, vwap=7.5073, timestamp=1690963200000, transactions=105, otc=None)
Agg(open=7.47, high=7.55, low=7.45, close=7.54, volume=24088, vwap=7.5063, timestamp=1690966800000, transactions=53, otc=None)
Agg(open=7.54, high=7.54, low=7.49, close=7.5, volume=22880, vwap=7.5056, timestamp=1690970400000, transactions=79, otc=None)
Agg(open=7.5, high=7.5, low=7.48, close=7.48, volume=11575, vwap=7.496, timestamp=1690974000000, transactions=48, otc=None)
Agg(open=7.48, high=7.4899, low=7.45, close=7.45, volume=10480, vwap=7.455, timestamp=1690977600000, transactions=40, otc=None)
Agg(open=7.47, high=7.56, low=7.36, close=7.4198, volume=1758966.0, vwap=7.4832, timestamp=1690981200000, transactions=7054, otc=None)
Agg(open=7.415, high=7.43, low=7.13, close=7.14, volume=2250062.0, vwap=7.2501, timestamp=1690984800000, transactions=8683, otc=None)
Agg(open=7.14, high=7.37, low=7.12, close=7.365, volume=1953478.0, vwap=7.2108, timestamp=1690988400000, transactions=7655, otc=None)
Agg(open=7.365, high=7.43, low=7.3, close=7.395, volume=1173373.0, vwap=7.3765, timestamp=1690992000000, transactions=5975, otc=None)
Agg(open=7.4, high=7.45, low=7.355, close=7.355, volume=625670, vwap=7.4156, timestamp=1690995600000, transactions=4719, otc=None)
Agg(open=7.35, high=7.4163, low=7.34, close=7.365, volume=444710, vwap=7.3855, timestamp=1690999200000, transactions=3466, otc=None)
Agg(open=7.365, high=7.375, low=7.27, close=7.36, volume=1550823.0, vwap=7.3292, timestamp=1691002800000, transactions=8229, otc=None)
Agg(open=7.37, high=7.37, low=7.31, close=7.37, volume=51662, vwap=7.3684, timestamp=1691006400000, transactions=13, otc=None)
Agg(open=7.33, high=7.37, low=7.24, close=7.24, volume=790900, vwap=7.3699, timestamp=1691010000000, transactions=7, otc=None)
Agg(open=7.28, high=7.31, low=7.21, close=7.21, volume=3496, vwap=7.2788, timestamp=1691017200000, transactions=18, otc=None)
Agg(open=7.37, high=7.51, low=7.37, close=7.51, volume=8016, vwap=7.4777, timestamp=1691049600000, transactions=48, otc=None)
Agg(open=7.52, high=7.6, low=7.5, close=7.6, volume=4622, vwap=7.5706, timestamp=1691053200000, transactions=25, otc=None)
Agg(open=7.62, high=7.62, low=7.55, close=7.55, volume=14443, vwap=7.6094, timestamp=1691056800000, transactions=22, otc=None)
Agg(open=7.55, high=7.57, low=7.51, close=7.57, volume=2060, vwap=7.546, timestamp=1691060400000, transactions=19, otc=None)
Agg(open=7.53, high=7.58, low=7.5001, close=7.55, volume=16492, vwap=7.5493, timestamp=1691064000000, transactions=48, otc=None)
Agg(open=7.56, high=7.755, low=7.47, close=7.605, volume=1143937.0, vwap=7.6437, timestamp=1691067600000, transactions=5330, otc=None)
Agg(open=7.6, high=7.82, low=7.58, close=7.815, volume=1264807.0, vwap=7.7424, timestamp=1691071200000, transactions=6762, otc=None)
Agg(open=7.815, high=7.85, low=7.725, close=7.745, volume=854776, vwap=7.7808, timestamp=1691074800000, transactions=4218, otc=None)
Agg(open=7.74, high=7.795, low=7.72, close=7.765, volume=401254, vwap=7.754, timestamp=1691078400000, transactions=2364, otc=None)
Agg(open=7.77, high=7.78, low=7.64, close=7.645, volume=354621, vwap=7.6847, timestamp=1691082000000, transactions=1968, otc=None)
Agg(open=7.645, high=7.66, low=7.62, close=7.65, volume=236960, vwap=7.6434, timestamp=1691085600000, transactions=1688, otc=None)
Agg(open=7.65, high=7.65, low=7.61, close=7.65, volume=769179, vwap=7.6342, timestamp=1691089200000, transactions=4225, otc=None)
Agg(open=7.65, high=7.65, low=7.63, close=7.64, volume=35530, vwap=7.6493, timestamp=1691092800000, transactions=24, otc=None)
Agg(open=7.69, high=7.69, low=7.65, close=7.65, volume=2720, vwap=7.6749, timestamp=1691096400000, transactions=10, otc=None)
Agg(open=7.6999, high=7.6999, low=7.6999, close=7.6999, volume=1000, vwap=7.6999, timestamp=1691100000000, transactions=1, otc=None)
Agg(open=7.65, high=7.68, low=7.65, close=7.68, volume=200, vwap=7.665, timestamp=1691103600000, transactions=2, otc=None)
Agg(open=7.6, high=7.66, low=7.59, close=7.59, volume=1814, vwap=7.5955, timestamp=1691136000000, transactions=6, otc=None)
Agg(open=7.56, high=7.6, low=7.54, close=7.54, volume=2300, vwap=7.561, timestamp=1691139600000, transactions=9, otc=None)
Agg(open=7.61, high=7.61, low=7.59, close=7.59, volume=500, vwap=7.598, timestamp=1691143200000, transactions=3, otc=None)
Agg(open=7.55, high=7.55, low=7.55, close=7.55, volume=300, vwap=7.55, timestamp=1691146800000, transactions=1, otc=None)
Agg(open=7.56, high=7.58, low=7.53, close=7.54, volume=1296, vwap=7.5544, timestamp=1691150400000, transactions=14, otc=None)
Agg(open=7.59, high=7.76, low=7.515, close=7.57, volume=765969, vwap=7.6307, timestamp=1691154000000, transactions=3817, otc=None)
Agg(open=7.56, high=7.68, low=7.52, close=7.6795, volume=398362, vwap=7.6108, timestamp=1691157600000, transactions=3255, otc=None)
Agg(open=7.67, high=7.74, low=7.66, close=7.73, volume=306619, vwap=7.7114, timestamp=1691161200000, transactions=2044, otc=None)
Agg(open=7.73, high=7.74, low=7.66, close=7.66, volume=222645, vwap=7.701, timestamp=1691164800000, transactions=1418, otc=None)
Agg(open=7.665, high=7.68, low=7.59, close=7.61, volume=292628, vwap=7.6216, timestamp=1691168400000, transactions=1604, otc=None)
Agg(open=7.615, high=7.615, low=7.555, close=7.56, volume=142287, vwap=7.5849, timestamp=1691172000000, transactions=1222, otc=None)
Agg(open=7.565, high=7.61, low=7.535, close=7.56, volume=610784, vwap=7.5727, timestamp=1691175600000, transactions=3142, otc=None)
Agg(open=7.56, high=7.56, low=7.53, close=7.56, volume=38987, vwap=7.559, timestamp=1691179200000, transactions=25, otc=None)
Agg(open=7.57, high=7.57, low=7.57, close=7.57, volume=980, vwap=7.57, timestamp=1691190000000, transactions=1, otc=None)
