Agg(open=17.99, high=18, low=17.99, close=18, volume=500, vwap=17.9867, timestamp=1676980800000, transactions=6, otc=None)
Agg(open=16.98, high=16.98, low=16.98, close=16.98, volume=100, vwap=16.98, timestamp=1677110400000, transactions=1, otc=None)
Agg(open=17.1, high=17.1, low=17.1, close=17.1, volume=1141, vwap=17.0982, timestamp=1677157200000, transactions=7, otc=None)
Agg(open=17.1, high=17.1, low=16.6, close=16.875, volume=224896, vwap=16.8054, timestamp=1677160800000, transactions=1521, otc=None)
Agg(open=16.8503, high=16.94, low=16.43, close=16.59, volume=542550, vwap=16.6036, timestamp=1677164400000, transactions=3939, otc=None)
Agg(open=16.585, high=16.73, low=16.51, close=16.51, volume=293528, vwap=16.6363, timestamp=1677168000000, transactions=3299, otc=None)
Agg(open=16.5, high=16.5, low=16.18, close=16.34, volume=497038, vwap=16.2775, timestamp=1677171600000, transactions=4415, otc=None)
Agg(open=16.32, high=16.39, low=16.22, close=16.32, volume=208324, vwap=16.3197, timestamp=1677175200000, transactions=3017, otc=None)
Agg(open=16.33, high=16.5, low=16.25, close=16.32, volume=344374, vwap=16.3453, timestamp=1677178800000, transactions=3618, otc=None)
Agg(open=16.315, high=16.52, low=16.2314, close=16.45, volume=682293, vwap=16.3998, timestamp=1677182400000, transactions=7351, otc=None)
Agg(open=16.45, high=16.45, low=16.36, close=16.38, volume=43078, vwap=16.4484, timestamp=1677186000000, transactions=36, otc=None)
Agg(open=16.4, high=16.4, low=16.4, close=16.4, volume=700, vwap=16.4, timestamp=1677193200000, transactions=2, otc=None)
Agg(open=16.4, high=16.4, low=16.26, close=16.28, volume=1700, vwap=16.321, timestamp=1677196800000, transactions=11, otc=None)
Agg(open=16.28, high=16.28, low=16.28, close=16.28, volume=101, vwap=16.28, timestamp=1677229200000, transactions=1, otc=None)
Agg(open=16.28, high=16.28, low=16.17, close=16.17, volume=935, vwap=16.2451, timestamp=1677240000000, transactions=10, otc=None)
Agg(open=16.2001, high=16.2001, low=16, close=16.08, volume=8174, vwap=16.0359, timestamp=1677243600000, transactions=34, otc=None)
Agg(open=16, high=16.1643, low=15.73, close=16.125, volume=423261, vwap=15.9446, timestamp=1677247200000, transactions=3053, otc=None)
Agg(open=16.125, high=16.2324, low=15.64, close=15.687, volume=549767, vwap=15.8667, timestamp=1677250800000, transactions=4903, otc=None)
Agg(open=15.7, high=16.07, low=15.66, close=15.96, volume=401308, vwap=15.9115, timestamp=1677254400000, transactions=3973, otc=None)
Agg(open=15.97, high=15.99, low=15.76, close=15.785, volume=211221, vwap=15.8443, timestamp=1677258000000, transactions=2687, otc=None)
Agg(open=15.78, high=15.86, low=15.715, close=15.835, volume=300836, vwap=15.7739, timestamp=1677261600000, transactions=3493, otc=None)
Agg(open=15.835, high=15.949, low=15.75, close=15.93, volume=413377, vwap=15.8073, timestamp=1677265200000, transactions=3954, otc=None)
Agg(open=15.93, high=15.975, low=15.62, close=15.69, volume=801017, vwap=15.7484, timestamp=1677268800000, transactions=9870, otc=None)
Agg(open=15.7, high=15.7, low=15.7, close=15.7, volume=34950, vwap=15.7001, timestamp=1677272400000, transactions=37, otc=None)
Agg(open=15.6, high=15.69, low=15.5, close=15.69, volume=704, vwap=15.5664, timestamp=1677279600000, transactions=11, otc=None)
