Agg(open=13.77, high=14, low=13.77, close=14, volume=1211, vwap=13.865, timestamp=1696852800000, transactions=2, otc=None)
Agg(open=14.405, high=14.46, low=14.4, close=14.45, volume=576258, vwap=14.4404, timestamp=1697050800000, transactions=5499, otc=None)
Agg(open=14.45, high=14.45, low=14.45, close=14.45, volume=43651, vwap=14.45, timestamp=1697054400000, transactions=19, otc=None)
Agg(open=14.52, high=14.52, low=14.52, close=14.52, volume=100, vwap=14.52, timestamp=1697108400000, transactions=1, otc=None)
Agg(open=14.46, high=14.46, low=14.27, close=14.28, volume=102188, vwap=14.339, timestamp=1697115600000, transactions=913, otc=None)
Agg(open=14.29, high=14.31, low=14.2, close=14.22, volume=99057, vwap=14.2582, timestamp=1697119200000, transactions=1249, otc=None)
Agg(open=14.215, high=14.23, low=14.17, close=14.195, volume=102891, vwap=14.2009, timestamp=1697122800000, transactions=1246, otc=None)
Agg(open=14.19, high=14.245, low=14.1801, close=14.215, volume=64443, vwap=14.219, timestamp=1697126400000, transactions=867, otc=None)
Agg(open=14.215, high=14.2294, low=14.17, close=14.185, volume=145380, vwap=14.1933, timestamp=1697130000000, transactions=1432, otc=None)
Agg(open=14.185, high=14.25, low=14.18, close=14.22, volume=73629, vwap=14.2097, timestamp=1697133600000, transactions=1122, otc=None)
Agg(open=14.215, high=14.25, low=14.195, close=14.24, volume=276943, vwap=14.2335, timestamp=1697137200000, transactions=3032, otc=None)
Agg(open=14.22, high=14.22, low=14.22, close=14.22, volume=32352, vwap=14.22, timestamp=1697140800000, transactions=26, otc=None)
Agg(open=14.29, high=14.33, low=14.12, close=14.12, volume=70574, vwap=14.2318, timestamp=1697202000000, transactions=808, otc=None)
Agg(open=14.11, high=14.25, low=14.105, close=14.175, volume=209177, vwap=14.1879, timestamp=1697205600000, transactions=2188, otc=None)
Agg(open=14.175, high=14.27, low=14.135, close=14.225, volume=205283, vwap=14.206, timestamp=1697209200000, transactions=2120, otc=None)
Agg(open=14.22, high=14.2675, low=14.215, close=14.255, volume=87808, vwap=14.2412, timestamp=1697212800000, transactions=1147, otc=None)
Agg(open=14.26, high=14.29, low=14.22, close=14.255, volume=137224, vwap=14.2613, timestamp=1697216400000, transactions=1452, otc=None)
Agg(open=14.26, high=14.28, low=14.2, close=14.25, volume=168266, vwap=14.2436, timestamp=1697220000000, transactions=1671, otc=None)
Agg(open=14.24, high=14.28, low=14.215, close=14.23, volume=438941, vwap=14.2393, timestamp=1697223600000, transactions=4004, otc=None)
Agg(open=14.23, high=14.23, low=14.23, close=14.23, volume=7058, vwap=14.23, timestamp=1697227200000, transactions=18, otc=None)
