Agg(open=15.29, high=15.45, low=14.94, close=15, volume=99805, vwap=15.2043, timestamp=1698670800000, transactions=1504, otc=None)
Agg(open=14.425, high=14.56, low=14.31, close=14.47, volume=694371, vwap=14.4412, timestamp=1698858000000, transactions=5699, otc=None)
Agg(open=14.46, high=14.62, low=14.34, close=14.48, volume=617392, vwap=14.458, timestamp=1698861600000, transactions=5731, otc=None)
Agg(open=14.48, high=14.57, low=14.38, close=14.44, volume=1142652.0, vwap=14.4694, timestamp=1698865200000, transactions=9827, otc=None)
Agg(open=14.45, high=14.45, low=14.24, close=14.24, volume=54989, vwap=14.4306, timestamp=1698868800000, transactions=75, otc=None)
Agg(open=14.16, high=14.16, low=14.16, close=14.16, volume=766, vwap=14.1497, timestamp=1698872400000, transactions=9, otc=None)
Agg(open=14.16, high=14.19, low=14.15, close=14.19, volume=700, vwap=14.17, timestamp=1698876000000, transactions=4, otc=None)
Agg(open=14.19, high=14.19, low=14.18, close=14.18, volume=1290, vwap=14.1885, timestamp=1698879600000, transactions=7, otc=None)
Agg(open=14.21, high=14.21, low=14.2, close=14.2, volume=200, vwap=14.205, timestamp=1698919200000, transactions=2, otc=None)
Agg(open=14.4, high=14.4, low=14.35, close=14.4, volume=471, vwap=14.3806, timestamp=1698922800000, transactions=6, otc=None)
Agg(open=14.47, high=14.47, low=14.47, close=14.47, volume=400, vwap=14.47, timestamp=1698926400000, transactions=2, otc=None)
Agg(open=14.62, high=15.56, low=14.62, close=14.88, volume=350373, vwap=15.048, timestamp=1698930000000, transactions=3647, otc=None)
Agg(open=14.885, high=15.02, low=14.53, close=14.93, volume=534800, vwap=14.7234, timestamp=1698933600000, transactions=6346, otc=None)
Agg(open=14.92, high=15.33, low=14.9, close=15.13, volume=372976, vwap=15.1729, timestamp=1698937200000, transactions=4694, otc=None)
Agg(open=15.12, high=15.3, low=14.96, close=15.09, volume=409667, vwap=15.1109, timestamp=1698940800000, transactions=3879, otc=None)
Agg(open=15.09, high=15.21, low=15.04, close=15.195, volume=204505, vwap=15.1397, timestamp=1698944400000, transactions=2645, otc=None)
Agg(open=15.195, high=15.42, low=15.18, close=15.27, volume=298032, vwap=15.3074, timestamp=1698948000000, transactions=3468, otc=None)
Agg(open=15.27, high=15.38, low=15.135, close=15.37, volume=1052163.0, vwap=15.2625, timestamp=1698951600000, transactions=10712, otc=None)
Agg(open=15.37, high=15.37, low=15.37, close=15.37, volume=58478, vwap=15.37, timestamp=1698955200000, transactions=25, otc=None)
Agg(open=15.5, high=15.5, low=15.5, close=15.5, volume=612, vwap=15.4999, timestamp=1699012800000, transactions=4, otc=None)
Agg(open=15.58, high=16.37, low=15.58, close=16.055, volume=244572, vwap=16.1014, timestamp=1699016400000, transactions=3339, otc=None)
Agg(open=16.07, high=16.2, low=15.83, close=15.96, volume=665080, vwap=16.0126, timestamp=1699020000000, transactions=8091, otc=None)
Agg(open=15.99, high=16.02, low=15.805, close=15.855, volume=216676, vwap=15.9243, timestamp=1699023600000, transactions=3418, otc=None)
Agg(open=15.8592, high=15.865, low=15.69, close=15.78, volume=177909, vwap=15.7904, timestamp=1699027200000, transactions=3085, otc=None)
Agg(open=15.77, high=15.965, low=15.75, close=15.95, volume=133900, vwap=15.8494, timestamp=1699030800000, transactions=2420, otc=None)
Agg(open=15.95, high=16.19, low=15.92, close=16.105, volume=180485, vwap=16.0513, timestamp=1699034400000, transactions=3025, otc=None)
Agg(open=16.105, high=16.11, low=15.77, close=15.85, volume=426195, vwap=15.8709, timestamp=1699038000000, transactions=6285, otc=None)
Agg(open=15.85, high=15.85, low=15.83, close=15.83, volume=20623, vwap=15.8492, timestamp=1699041600000, transactions=32, otc=None)
Agg(open=15.9, high=15.9, low=15.9, close=15.9, volume=1000, vwap=15.9, timestamp=1699048800000, transactions=1, otc=None)
